,L1A_abduct,L1A_flex,L1A_rot,L1B_flex,L1B_rot,L1C_flex,L1C_rot,L1D_flex,L2A_abduct,L2A_flex,L2A_rot,L2B_flex,L2B_rot,L2C_flex,L2C_rot,L2D_flex,L3A_abduct,L3A_flex,L3A_rot,L3B_flex,L3B_rot,L3C_flex,L3C_rot,L3D_flex,R1A_abduct,R1A_flex,R1A_rot,R1B_flex,R1B_rot,R1C_flex,R1C_rot,R1D_flex,R2A_abduct,R2A_flex,R2A_rot,R2B_flex,R2B_rot,R2C_flex,R2C_rot,R2D_flex,R3A_abduct,R3A_flex,R3A_rot,R3B_flex,R3B_rot,R3C_flex,R3C_rot,R3D_flex
L2A_rot,0.22228086865721658,-0.12890786021235653,0.43256766257542706,-0.24642885862470137,0.14672182898026023,-0.2132464719338619,0.21998768300397795,-0.06179569102227623,0.06277747136960157,-0.5244056991585117,1.0,-0.2241965268781274,-0.6783340787026559,-0.32984599561863726,0.6176183697629668,-0.3811649264346334,0.19566448882930257,-0.412364929937232,0.14332264754082016,0.0699347999160342,-0.409890629066682,-0.1016987887535147,0.3080583280347268,-0.1260805900667976,0.1671804418837578,-0.09156038040522971,0.07496375151618048,-0.2550403637370742,-0.29224248883168175,-0.18838304115507665,0.02157227682728481,-0.04651298229363607,0.13505198151299483,0.06552095325633527,-0.07172810977471603,-0.18931217442764864,-0.05707331043379754,-0.20679742485687502,0.0027106317450370223,-0.16831396759492276,0.09063655814715924,-0.06026766595561211,0.306810791608561,-0.2379396911700102,0.2529092648389434,-0.26090146350653604,0.04487992502805444,-0.13055223310231598
L2B_flex,0.005040420041675691,-0.08968346826140004,0.04319512326522699,0.05257552230441685,-0.17213596074452062,-0.028290773506220824,0.08754228979417869,-0.11775042020241007,-0.07147760820882351,-0.12544297397234927,-0.2241965268781274,1.0,-0.3444869704657936,0.768316171949464,0.4084806356381973,0.49551437237348966,0.14172850778521118,-0.24766743481957945,-0.0635444828147818,-0.0038013625855052922,-0.1932626800887256,-0.09685912162962633,0.19639634408860127,-0.19016190357732596,0.005070693782292653,-0.10911006754582357,-0.1333419415392872,-0.006427409475208494,0.05179057877462207,-0.016750213934570636,-0.17031013976719242,-0.0628273699415659,-0.14261239724264196,-0.013251610909227513,-0.058739254101360924,0.08199086908615229,0.03330131495466173,-0.03157572748503315,-0.15805262574906295,-0.1368196227338498,0.19227325351274455,-0.04940765739304874,0.15549251489216598,-0.07557660164878693,0.09839892353991939,-0.085884006940753,-0.03954055989863887,-0.13259403919256488
L2B_rot,-0.3298964664460554,0.22108767143509886,-0.383170294226361,0.26778272085619875,-0.05354541799326216,0.2277995501646324,-0.15307762626174554,0.09477105593855988,-0.08062505785042048,0.560487040158173,-0.6783340787026559,-0.3444869704657936,1.0,-0.14159353745286257,-0.7531390757496784,0.032109693671398036,-0.24313519917240112,0.4976873785964696,-0.11717499461827434,-0.13316664131771677,0.43612166015980497,0.05346426354908563,-0.3064963736006791,0.08945119012586633,-0.26887439716900824,0.18419461309727975,0.04004262173099793,0.3065009737947112,0.22007862819016516,0.1979893497089606,0.0638290006523845,0.09268142819546571,-0.19729532847893164,-0.01961706357529215,0.09786402674811988,0.1688246079721325,0.01531957285960397,0.1800699479749225,0.014581433829165503,0.1780884958971145,-0.1280345429142839,0.042713203571671486,-0.3027063512318515,0.2671401458355831,-0.27817367169121626,0.27243614110480974,-0.06768580649119696,0.12575026035908018
L2C_flex,-0.014780190520554752,-0.04906478176239296,-0.0003944776156425198,0.020833052985325718,-0.05880657136529522,-0.0007276082468597812,0.011645890161245856,-0.053177353292508105,-0.02641289538214382,-0.07975174205612125,-0.32984599561863726,0.768316171949464,-0.14159353745286257,1.0,0.2608250977869279,0.8076622252132336,0.0659405534064706,-0.08956290722500578,0.016123782554200914,-0.04439214139781617,-0.09721161398353975,-0.04866491205644464,0.062267185025236226,-0.08086818240499259,0.005404135421752657,-0.059172106008112166,-0.06312563614707786,0.009232580953178795,0.06099217024816238,-0.0025035451918125648,-0.036726421542788226,-0.012491697009641955,-0.055041788076238524,-0.07224195054633946,-0.010837046198986473,0.042870304604949144,0.029883272971701808,-0.017303068774389686,-0.061103587564743406,-0.035321919173232776,0.04437315841762893,0.0552793405529866,0.07626164386218584,0.01978035199662882,-0.025386210108915428,0.025886347644773974,0.06181202645324741,-0.010496264855512907
L2C_rot,0.10697789857330815,-0.11300196005233142,0.3765401782765214,-0.129212828645317,0.02563990697941711,-0.1765910581389402,0.2626284393198438,-0.13652581039757794,-0.024784465493156743,-0.4694224435660378,0.6176183697629668,0.4084806356381973,-0.7531390757496784,0.2608250977869279,1.0,0.041414620050782024,0.24105618303286663,-0.42012551918085106,0.0756089406061167,0.03481487669213488,-0.43000937856591437,-0.15293674669376903,0.39676852371617305,-0.23908872387108043,0.039071997642839446,-0.06541207449201988,0.0023274420444190968,-0.13839640063101957,-0.19034443631749276,-0.13873270913741917,-0.07076685653584522,-0.07474598602826481,-0.04709822508639146,0.06725290473627699,-0.10052082167182512,-0.09446931883741186,-0.03241077841429723,-0.1912061374502143,-0.1218568167355189,-0.2163099189433343,0.1892249549547147,-0.04361595825635382,0.3691742315445782,-0.24044503505864115,0.23193718682524023,-0.27462751320758366,-0.007376790112804895,-0.2129379865647831
L2D_flex,-0.0629468836960825,0.015292986225669394,-0.10011637774141467,0.021171970339577784,-0.0016869465749048866,0.02682355802938616,-0.09026550888989036,0.018899334121789943,-0.025781505484716506,0.0022253522954277893,-0.3811649264346334,0.49551437237348966,0.032109693671398036,0.8076622252132336,0.041414620050782024,1.0,-0.0012534832317216066,0.04583551733589371,0.08271098887516186,-0.02882301309508757,0.035797839372431695,0.04441740477123533,-0.07594876703056234,0.06520070796043087,-0.01825444850414177,-0.02369163804433836,-0.007492307940043155,0.006555762041205511,0.038953351356457895,0.008477413657729702,0.04110771071341388,0.021945918763067,-0.04654838013653192,-0.06050225679622973,0.038664578279446325,0.005490377510360649,-0.014604985990503193,0.021284393051772002,0.02377653830607657,0.07063005325445625,-0.06418745614651063,0.14005439829685162,0.0007821022201013055,0.08155304166204988,-0.14926554026366293,0.14004628127186247,0.126760998042587,0.08815266684958378
L3A_abduct,0.0559161997052909,-0.058367843256256456,0.15750411384512436,-0.060774342035526605,-0.018217767612546183,-0.05796389134656294,0.10735624357400486,-0.017707067707432123,0.025694683365546863,-0.23199750396714286,0.19566448882930257,0.14172850778521118,-0.24313519917240112,0.0659405534064706,0.24105618303286663,-0.0012534832317216066,1.0,-0.378286499531989,0.12173243319221042,-0.0109240476831216,-0.33340191015147347,-0.12525653535671918,0.27765447617110606,-0.13908543814241223,0.03772659778326999,-0.04362723441956891,0.06892466891574786,-0.061749454120977314,-0.12151229588960047,-0.003824595418285209,-0.005412470483501313,0.03803183486235485,-0.00513737342796891,0.02813088226946882,-0.05280720110051046,-0.08374813964935231,-0.038304175213813116,-0.10989949985524881,-0.0012040945635448488,-0.11720306979288864,0.06399647396036542,-0.06676621235684353,0.14279031276283372,-0.07586616223773872,0.1002227645501071,-0.127192312324323,-0.008208079262476497,-0.09400029383108854
L3A_flex,-0.27420449578535205,0.20992949432168675,-0.3290175375270065,0.2278629395633632,-0.0566430516260933,0.20071874879490875,-0.18704101846117685,0.12245894914324543,-0.09877577608963208,0.5216302685396518,-0.412364929937232,-0.24766743481957945,0.4976873785964696,-0.08956290722500578,-0.42012551918085106,0.04583551733589371,-0.378286499531989,1.0,-0.13367982825479208,-0.11188235400266833,0.7059751357613117,0.2373632184993751,-0.5411364114660798,0.2931726254795676,-0.18969983490027686,0.14785312121916996,0.029666220046255787,0.24892710610776791,0.21007938425685363,0.1387884580890884,0.09034691521711982,0.048130878555742405,-0.12954128293685865,-0.04997586804683871,0.185188437499169,0.1290622757255043,-0.04711450166284166,0.2473329809905796,0.09157524776727267,0.2737748942304469,-0.17775894079269575,0.20673492573074914,-0.24534739091583876,0.20144259214508473,-0.2953546190291241,0.2593413283421804,0.029983464847740445,0.16625717348521674
L3A_rot,-0.09629931260652583,0.05023764460591626,0.08693636599494885,0.02015369288475652,-0.019103719474966724,0.04847784854684891,0.05247845652149057,0.07531696673422933,-0.10905606835837733,-0.083038103999356,0.14332264754082016,-0.0635444828147818,-0.11717499461827434,0.016123782554200914,0.0756089406061167,0.08271098887516186,0.12173243319221042,-0.13367982825479208,1.0,0.23737943749454696,-0.10882664750525281,0.21907129562754343,0.28847615703336743,0.10913995639911818,-0.03677786430680548,-0.00942612947958922,0.1631651049577748,-0.029356235278438277,-0.11394862720926284,0.015446430126063558,0.12948440258513974,0.049402350480618404,-0.1306478698375928,0.007148467227415569,0.05961793874429475,-0.21609915130621454,-0.14744731478772438,-0.1337842607982112,0.14868687501145583,-0.03307637687918102,-0.06505060417827206,0.21584615082338954,0.10934836785615555,-0.06501309570787572,-0.1209073929617466,0.04732709076695765,0.22438650625429324,0.08570628791641836
L3B_flex,0.15876955384401262,-0.01810306337263738,-0.00032251150637126246,-0.04776485072636183,-0.001378981135736318,-0.06117008151214615,-0.039537846315869804,-0.07663310127872142,0.2542462519857377,-0.23838971818957386,0.0699347999160342,-0.0038013625855052922,-0.13316664131771677,-0.04439214139781617,0.03481487669213488,-0.02882301309508757,-0.0109240476831216,-0.11188235400266833,0.23737943749454696,1.0,0.2860681990509444,0.6237382229528576,0.01447342204707399,0.38653584757103,0.11869528312394652,-0.02181717374413478,-0.06962553873037576,-0.10459640415063257,-0.05091425678051557,-0.09958522332375737,-0.048975124432880456,-0.11544439527344565,0.17803822544794332,-0.01815329784852341,-0.01008391650780535,0.002369782937389094,0.00787970444292678,0.04867482130152263,-0.01567510998090392,0.022463072702812406,-0.0029658311185554384,0.08274418470934164,0.007205102998567256,-0.08090597191472224,0.03187395376813865,0.0026001953249625512,0.043229906744281,0.0022202044540691884
L3B_rot,-0.22202325111278223,0.20947473934236982,-0.4000161437094247,0.24565956524738883,-0.09811035138324158,0.17825067603454128,-0.2494152600288782,0.06312423508256332,-0.020283145493184534,0.4044565356596195,-0.409890629066682,-0.1932626800887256,0.43612166015980497,-0.09721161398353975,-0.43000937856591437,0.035797839372431695,-0.33340191015147347,0.7059751357613117,-0.10882664750525281,0.2860681990509444,1.0,0.5414430280741042,-0.6110233610481564,0.48729352468414194,-0.15433500252023782,0.11881185818711625,-0.043827627461720996,0.2194420957542117,0.2091476547270739,0.11650949206620792,0.01688940382118423,-0.010569393487578889,-0.08953146377013849,-0.033930683774551114,0.1604858226356819,0.14567929438269991,-0.033444379922358936,0.2689464438960946,0.060170020776515884,0.27690535329439653,-0.1809077609066466,0.2125949331903024,-0.2704092041324676,0.1835022079845396,-0.3240694901504494,0.263663862285386,0.01788117879964452,0.15955752929009961
L3C_flex,-0.028114342504873262,0.04416109750682108,-0.15816369809251318,0.05328946922055204,-0.0369152190180895,0.04788749812365217,-0.1243624946041947,0.025819854287522467,0.025608346365379304,0.09876102093775474,-0.1016987887535147,-0.09685912162962633,0.05346426354908563,-0.04866491205644464,-0.15293674669376903,0.04441740477123533,-0.12525653535671918,0.2373632184993751,0.21907129562754343,0.6237382229528576,0.5414430280741042,1.0,-0.36095577664058043,0.7549958987484889,0.015777466955399874,-0.022544445488987645,-0.046805495816251305,0.012272954980892203,0.07410379705311704,-0.0370670157738119,0.024451859001855883,-0.04965610162792098,0.015270224113843798,-0.07923329548091104,0.07764791179473414,0.0676426388550246,0.016517157203186347,0.15189110321467666,0.03413209980011654,0.16287978699539732,-0.060231614741598445,0.08216731506427748,-0.1533746391217992,0.09912354840674281,-0.11278419047341923,0.18507738398657192,0.038805983532025135,0.15653152824239108
L3C_rot,0.0333184471480388,-0.044338064748430245,0.28898775138712957,-0.03244660261892425,-0.02639880929153401,-0.05934321496415868,0.2755510852258228,-0.07329652885792272,0.00792789178227241,-0.3273177878936074,0.3080583280347268,0.19639634408860127,-0.3064963736006791,0.062267185025236226,0.39676852371617305,-0.07594876703056234,0.27765447617110606,-0.5411364114660798,0.28847615703336743,0.01447342204707399,-0.6110233610481564,-0.36095577664058043,1.0,-0.41472063319678815,-0.03265255669791448,0.01766465552264614,0.07000607267532719,-0.04147501911061926,-0.14893430882650552,-0.0362606439784192,-0.04022240060393918,-0.005787986414338435,-0.06209909165736452,0.060743505719953156,-0.12556722500509176,-0.0443749845718974,0.015058827075646925,-0.17364470087099132,-0.13922328447682603,-0.2343072909533611,0.20390821953917312,-0.09690564283441569,0.291615377397118,-0.1582102912003815,0.15827631925095376,-0.19710921758862399,-0.02099088235157483,-0.2017605197367252
L3D_flex,0.02684250645995757,0.01630172507587824,-0.16945386436950405,-0.015200914534089055,0.02145971355293731,0.042965550308927854,-0.18442826523913283,0.08319215946061531,0.015960261078133715,0.1677692320694793,-0.1260805900667976,-0.19016190357732596,0.08945119012586633,-0.08086818240499259,-0.23908872387108043,0.06520070796043087,-0.13908543814241223,0.2931726254795676,0.10913995639911818,0.38653584757103,0.48729352468414194,0.7549958987484889,-0.41472063319678815,1.0,0.08233221190310842,-0.04268925685589683,-0.03285323041277167,-0.04228214862644242,0.04647947122285925,-0.04105408900093324,0.07674321895922014,-0.009263385840175756,0.0937396213722879,-0.0628597190777809,0.08786232461929835,0.004872792802392643,0.0035948811796351846,0.14784099836296308,0.1257185846994859,0.2221356481465493,-0.14630338383792985,0.11338660928112704,-0.17067607712028887,0.082400901738813,-0.12484600495861385,0.16703476824055133,0.09389516738204956,0.21340275096368247
R1A_abduct,0.5581973778069342,-0.3625571631975973,0.21540523485663335,-0.3985115706420072,0.13767255060742736,-0.17109384484871618,-0.017348513137937012,-0.021727126814649084,0.25678929129167943,-0.19261421145304805,0.1671804418837578,0.005070693782292653,-0.26887439716900824,0.005404135421752657,0.039071997642839446,-0.01825444850414177,0.03772659778326999,-0.18969983490027686,-0.03677786430680548,0.11869528312394652,-0.15433500252023782,0.015777466955399874,-0.03265255669791448,0.08233221190310842,1.0,-0.8480671634844533,-0.5249515624398823,-0.7323924454463564,-0.12167991386673074,-0.6188685476775241,-0.1940514399204672,-0.42736425060899563,0.575313743195969,-0.14211138682838204,-0.05199293745881899,-0.029283084556420987,0.14075119196712402,0.01566419612157409,0.05650735321338755,-0.006441615126863112,-0.06528573419382187,-0.09904585737937986,-0.01257191352236953,-0.08736812381345956,0.26180281334655975,-0.10853157834489503,0.09525440313618491,0.04466408027905657
R1A_flex,-0.2868595114752567,0.29444837404573687,-0.14516342986952666,0.2358096979677689,-0.0325384830604236,0.13048795403895072,-0.00628566848725502,0.05900772411649687,-0.007419025761102168,0.05668661476126349,-0.09156038040522971,-0.10911006754582357,0.18419461309727975,-0.059172106008112166,-0.06541207449201988,-0.02369163804433836,-0.04362723441956891,0.14785312121916996,-0.00942612947958922,-0.02181717374413478,0.11881185818711625,-0.022544445488987645,0.01766465552264614,-0.04268925685589683,-0.8480671634844533,1.0,0.5950626854538055,0.699795658122014,0.08006305935820042,0.6860272327820962,0.2637760793743872,0.5125007306411337,-0.15811948227527656,0.06791240210722327,-0.006427179564802955,0.00864359304995498,-0.045086907007964895,-0.010974139276645605,-0.034108777191596114,0.04028587001346626,-0.04226379782782306,0.09787702783926111,-0.03582112485158906,0.09084595377684605,-0.1877819168790567,0.06323655020750656,-0.07348637448830735,-0.030459924441011296
R1A_rot,-0.20237978627987152,0.16508908745968032,-0.0045915246471475175,0.10789669429483406,0.04717984960201935,0.07112476726722887,0.0614295865047174,0.0793573037263322,-0.08004059790050153,-0.035756438314374264,0.07496375151618048,-0.1333419415392872,0.04004262173099793,-0.06312563614707786,0.0023274420444190968,-0.007492307940043155,0.06892466891574786,0.029666220046255787,0.1631651049577748,-0.06962553873037576,-0.043827627461720996,-0.046805495816251305,0.07000607267532719,-0.03285323041277167,-0.5249515624398823,0.5950626854538055,1.0,0.3253867147988551,-0.24647625650789518,0.37137052515729313,0.641751267006389,0.3253214083019859,-0.17590270141244949,0.0685610895146427,0.06858225488415166,-0.06586281597671455,-0.0840291863064955,-0.056463185385870904,0.09761775652128546,0.05379619670214849,-0.031888367657774634,0.13025683127171048,0.06101050780196223,0.05192498156527107,-0.17620446266726358,0.07288117513471143,0.06410078500987865,0.046284168071648694
R1B_flex,-0.40410348285674413,0.2821947299966182,-0.2184393919535556,0.35165651665427394,-0.17041609912996494,0.198955256724964,0.007058545404918356,0.041535371693587765,-0.1669078310678645,0.22369414210256902,-0.2550403637370742,-0.006427409475208494,0.3065009737947112,0.009232580953178795,-0.13839640063101957,0.006555762041205511,-0.061749454120977314,0.24892710610776791,-0.029356235278438277,-0.10459640415063257,0.2194420957542117,0.012272954980892203,-0.04147501911061926,-0.04228214862644242,-0.7323924454463564,0.699795658122014,0.3253867147988551,1.0,0.5696336267541628,0.8332185791015956,0.002748893137523497,0.5120360606868205,-0.2867436053273972,-0.02506515522029102,0.07248767259828472,0.1431101975082669,-0.013685797556852834,0.06242991320176855,-0.04747866906102633,0.020004612489259558,0.011624089260028793,-0.004844728636271629,-0.09418780862642388,0.1442242159455457,-0.19824485281578602,0.0980026749407572,-0.11549119409029518,-0.028641246507427765
