,L1A_abduct,L1A_flex,L1A_rot,L1B_flex,L1B_rot,L1C_flex,L1C_rot,L1D_flex,L2A_abduct,L2A_flex,L2A_rot,L2B_flex,L2B_rot,L2C_flex,L2C_rot,L2D_flex,L3A_abduct,L3A_flex,L3A_rot,L3B_flex,L3B_rot,L3C_flex,L3C_rot,L3D_flex,R1A_abduct,R1A_flex,R1A_rot,R1B_flex,R1B_rot,R1C_flex,R1C_rot,R1D_flex,R2A_abduct,R2A_flex,R2A_rot,R2B_flex,R2B_rot,R2C_flex,R2C_rot,R2D_flex,R3A_abduct,R3A_flex,R3A_rot,R3B_flex,R3B_rot,R3C_flex,R3C_rot,R3D_flex
L2A_rot,0.17258481740904613,-0.02096630071784939,0.0847071278933937,-0.15742519993930554,0.16897349686213992,-0.10455868725004241,0.05978085914097413,-0.11913672230907354,0.20762355911834843,-0.39309188651199933,1.0,-0.15649029641024356,-0.6683346587399941,-0.3648026378668702,0.45513758634299206,-0.32604109248333063,0.11427047309820396,-0.17833008176582965,-0.00921637058970445,-0.05308845685972889,-0.19658559898035863,-0.08341492932853864,0.08220361050665781,0.02647936906429176,0.17931862177938176,-0.049992550924951105,0.010793287253266177,-0.16750998465829942,-0.2169901451256405,-0.10331305700834344,0.07830275344565261,0.010585390873592292,0.21239323069611282,-0.09128442657703749,-0.06184961938078838,-0.022761224673397487,0.10653972165207364,-0.03942043827151896,0.0637133462322528,0.019142600432741564,0.03903771524676654,-0.19316818299323033,0.017980271320817216,0.006729272232956272,0.1584977711413733,-0.08142375786722537,-0.07059931458744383,-0.020611041804904782
L2B_flex,-0.220101197610493,0.10357905832234444,-0.01678885680827347,0.36824922509132474,-0.37864668380873495,0.16538434049853365,0.12930098168189938,0.03000310304691339,-0.21008087587573746,0.06386959120431987,-0.15649029641024356,1.0,-0.3529244392305052,0.640457435516766,0.43475885885597476,0.3069934143208883,0.06413817523495217,-0.178597328293362,0.12168983812059374,0.19258994860409426,0.0065834951286000585,0.11939193022637172,0.22781528887510638,-0.14998596794493707,-0.173071247276005,0.049201747839388514,-0.011769991202652793,0.22529716063289526,0.23209332833701884,0.1514119615435581,-0.16128868208484645,0.00434353785230896,-0.2154048993781196,-0.03619076805258607,0.08648306344457787,0.14100965017194594,-0.1053204342113889,0.08545866619202197,-0.12126256100702021,-0.11243853561277037,0.0954601999623741,0.048278360405932995,0.10858455942028859,0.12178502734702584,-0.14134318168921714,0.16694813807763512,-0.06685554788718046,-0.10148019341674
L2B_rot,-0.10787432684649906,-0.06784963683263433,-0.05381249137434194,-0.035700894418189785,0.09907673428213798,-0.015728905602069125,-0.08022117157085203,0.06914711844920929,-0.15747773112586555,0.28718432950152667,-0.6683346587399941,-0.3529244392305052,1.0,0.03757208973124532,-0.603899277534774,0.09397708486187231,-0.13736238139549822,0.19737431285521373,-0.15676070570726422,-0.11527992863082658,0.14489956986988814,-0.07458158476772093,-0.15191409421497118,-0.033755090252238246,-0.1664396070756644,0.019641644959606127,-0.05790909954307481,0.10635883069774668,0.12747152000787249,0.052032725597707774,-0.06196543161177608,0.015855875816745496,-0.1832738135593799,0.013437957299332396,-0.03936648586646393,0.023880087413589126,0.013161184624536264,-0.021957811793866855,-0.11251776019801024,0.006925328028812217,0.0001488672635383882,0.03716022290445014,-0.07106310410426979,-0.06912054828461683,0.00889299521532784,-0.05125751137339495,-0.03181409626219596,0.02342249794839884
L2C_flex,-0.031118307651352616,0.04882549161348736,0.0706747492627919,0.1506711637098525,-0.2104135174862971,0.13644142441208798,0.10824669701443741,0.07626520509273982,0.04072568724611949,-0.11227542843055699,-0.3648026378668702,0.640457435516766,0.03757208973124532,1.0,0.05380365682531843,0.746186044134411,-0.03924372325739684,0.07104150321039517,0.14780329357216776,0.16479772977611618,0.09457803747238037,0.18809182584473141,0.10934277647723446,0.021824914961924645,-0.03960589254404301,0.10689570369330345,0.08201739234868897,0.20199458223900585,0.20369062646831548,0.16950923923868066,-0.037824946337160686,0.1155372869334694,-0.020540653680027894,0.08953279527999668,0.2536556138844471,0.1373690845025693,-0.1006562926984404,0.14801890098666473,-0.03638981614142777,0.10840693251481115,-0.05024297675363705,0.28968926944629364,0.2327264687839673,0.1421277869778208,-0.27973932532318596,0.26660768748750197,0.14543357339853127,0.1402582287144282
L2C_rot,-0.1543245401978339,0.07543326840827355,0.07910384535970746,0.16163812942241243,-0.11075127533812686,0.017204769365830038,0.22310454686674464,-0.08753846095091306,-0.16986066696907037,-0.02359061819241211,0.45513758634299206,0.43475885885597476,-0.603899277534774,0.05380365682531843,1.0,-0.12122654039000758,0.12236080002258076,-0.20830588903304992,0.018268668469200132,0.05261729783617276,-0.10670107026688852,0.03545225359620001,0.25957376239726093,-0.12750466947895983,-0.08003483728897383,-0.014351838140313261,-0.024670467903866726,0.06449061872687864,0.04573432583758724,0.017767428255954263,-0.09022267614838292,-0.02901254085923229,-0.09726168092919805,-0.2536402001745115,-0.031491520377351215,0.1705541942014344,0.0508635981463872,0.08228450360290865,-0.11298289425977759,-0.07255567980865127,0.10569913467711159,-0.20910074953398558,0.05026370332674227,0.1099816461028378,0.058440730923834686,0.06230988286050624,-0.15634990347694439,-0.12204725856638203
L2D_flex,-0.01412755929132013,0.033927710240264496,-0.002049558438569992,0.0022971252781579434,-0.0578351314889463,0.07820587200392157,-0.06485433488007757,0.16435255525105202,0.05032955076302498,-0.09290364507858524,-0.32604109248333063,0.3069934143208883,0.09397708486187231,0.746186044134411,-0.12122654039000758,1.0,-0.09040055565514545,0.11677538314181031,0.17783340931580463,0.0579473133621116,0.10888672742371279,0.16848714351927632,-0.07461786050755279,0.15623922330993356,-0.07147676671483788,0.1334995070635164,0.08987722145688223,0.13525967933218458,0.07930613543335693,0.1273037630854759,0.0271488840751079,0.17794179824484313,-0.03346240049852604,0.2097207586296343,0.16808901640101534,-0.020765071539891936,-0.09264330985405175,0.08421227484374309,0.041810604548520564,0.21314512315284234,-0.13429230967339328,0.37507886831356907,0.1734866634142235,0.03925408736909665,-0.2543495215369878,0.1986314690305152,0.23340845231922877,0.23779918996336302
L3A_abduct,0.05774215984523971,0.06504102780648165,0.06079081425353615,-0.015327560196014977,0.061317916256575004,-0.07908123295747328,0.03290168429271829,-0.16339192602990452,0.12203271167190716,-0.16816515018904094,0.11427047309820396,0.06413817523495217,-0.13736238139549822,-0.03924372325739684,0.12236080002258076,-0.09040055565514545,1.0,-0.12480466936909303,0.020187089906477634,0.1769612545175768,-0.07931763242035783,-0.02310369352284338,0.12868823646886446,-0.06621913695373427,0.14921987568294925,-0.05296120917978713,0.02258616585584747,-0.10990958619450515,-0.08963037671840224,-0.045066455812943655,0.05441419345156518,-0.09481773013832552,0.1258567460482871,-0.13664030699094587,-0.05559196220207813,-0.018378129960486274,0.032459647805959835,-0.004619977190762522,0.054361282839496504,-0.03472777630397077,0.0359420683138227,-0.13911281127948105,-0.0981964295949001,-0.05242040305577983,0.06538559799222506,-0.08407698557870824,-0.09259259571371706,-0.10660223851331023
L3A_flex,0.11276985616808238,0.11446682890989053,-0.04916866463210313,-0.02806281085791442,0.04611476455809753,0.04632758486477379,-0.06501285537946463,0.004044222835004938,0.25888176673760877,0.03887698228183337,-0.17833008176582965,-0.178597328293362,0.19737431285521373,0.07104150321039517,-0.20830588903304992,0.11677538314181031,-0.12480466936909303,1.0,-0.23710546981741687,-0.05664870579632013,0.46905033347039415,0.06856858557207607,-0.40435399041291403,0.1795356437683522,0.1395799010135169,0.14309899665367695,0.09029204205873587,0.03449182510809756,0.04508391566177594,0.05419015987867477,0.07247937019560122,0.01745245249404508,0.24120256843624538,0.08120530418987848,0.18699452334378064,-0.06437095362188028,-0.07825708463580584,0.06199677927354812,0.09544382739423206,0.1110764544633465,-0.2711565921995662,0.372834136924737,0.037127420021714146,0.10257831077451184,-0.35297099649649016,0.20497009451072504,0.2809018570788957,0.21500436434585174
L3A_rot,-0.1188429392250215,0.17210675659816185,-0.03730932522800345,0.17733112733785972,-0.22770378488704418,0.1274460593093463,-0.028428532974017377,0.10037857728422286,-0.03428321777599117,0.011505140840169993,-0.00921637058970445,0.12168983812059374,-0.15676070570726422,0.14780329357216776,0.018268668469200132,0.17783340931580463,0.020187089906477634,-0.23710546981741687,1.0,0.5843214796954359,0.2420443322688738,0.545970751868612,0.24169556918138713,0.13924653771952855,-0.07917458031061801,0.13911436549321146,0.30831100590893634,0.12048807840389904,-0.01947190607076438,0.11499456848909277,0.16963834554241108,0.0885074984014838,-0.08324762382977567,0.22146493416241778,0.20092976006523758,-0.22765663132893674,-0.35272007082401313,-0.08002620876610511,0.2869804752755239,0.02346570308985596,-0.09193774192287799,0.31593178485008905,0.21127208028852815,-0.09288308025065135,-0.28233162706124115,0.09323572825914228,0.20999281133642927,0.07002729370071781
L3B_flex,0.013007441720883526,0.2621197626730603,-0.01898870455491386,0.18567136078136634,-0.16080735613674274,0.07263685120458456,0.05203813872531502,-0.08434459073915575,0.2789693682561531,-0.22576022781086924,-0.05308845685972889,0.19258994860409426,-0.11527992863082658,0.16479772977611618,0.05261729783617276,0.0579473133621116,0.1769612545175768,-0.05664870579632013,0.5843214796954359,1.0,0.4566137912803597,0.6629660140346656,0.222616172499026,0.1525601305777561,0.17691187908510975,0.11696684403145423,0.16781718131168907,0.028661215684449168,-0.003288038992531298,0.0330852753195083,0.07112777984899651,-0.08673620047101567,0.2532347390480281,0.023974299270037483,0.17714432622288548,-0.014546929461335352,-0.17989180825523943,0.07508184247127492,0.14548393274648275,0.016334219680114552,-0.0872750855907884,0.1451121918450389,0.12614832864305403,0.06944464601643888,-0.20604979183224492,0.1289333558508299,0.07629642618708157,-0.04848877780579948
L3B_rot,-0.14069724894619,0.22701622718146347,-0.15533008524214276,0.18309782379017103,-0.07951593537680522,0.14515427456979602,-0.10812528376947805,0.09153997554513912,0.05576672363926119,0.08262518072271056,-0.19658559898035863,0.0065834951286000585,0.14489956986988814,0.09457803747238037,-0.10670107026688852,0.10888672742371279,-0.07931763242035783,0.46905033347039415,0.2420443322688738,0.4566137912803597,1.0,0.5612463681888825,-0.3001745459050275,0.31621465958736783,-0.057521691300834454,0.1691969906401417,0.10977697870697974,0.141420863845585,0.09270278424821017,0.10014620764091416,0.021812217537404872,0.05062683514395161,0.017015842903755733,0.03783787282586354,0.12813949907831668,-0.058426214674008416,-0.15719189749185228,0.017472785063441278,0.09088061435491086,0.06337603078920341,-0.17054886294506885,0.2757145769732746,0.009339280721046814,0.06316128587211878,-0.29437556729683206,0.14565137560518726,0.1351915974177451,0.10524810581796128
L3C_flex,-0.0858996000584533,0.17242046786472684,-0.02417002539634801,0.1489969958221192,-0.16095588229133453,0.12840912439578328,0.0062267177887799,0.07182270042449546,0.04932530739271436,-0.024170247351143256,-0.08341492932853864,0.11939193022637172,-0.07458158476772093,0.18809182584473141,0.03545225359620001,0.16848714351927632,-0.02310369352284338,0.06856858557207607,0.545970751868612,0.6629660140346656,0.5612463681888825,1.0,-0.07077504822134627,0.5173801797945541,-0.0019978336262773525,0.11619999509837965,0.20262642467950964,0.10730444255444169,0.06648358633740882,0.07763982785769596,0.10047643988606361,0.060226996886868875,0.041823880550633574,0.0387061948454599,0.20212254076782518,-0.030638668531678542,-0.17776540167541766,0.08506577381774809,0.11981215886443643,0.1169511142134824,-0.10530282317748511,0.25416923907722544,0.13955503103385133,0.12693226900107582,-0.2535569259923125,0.2229596916718104,0.14797589342849374,0.10414730819319394
L3C_rot,-0.053167340190156676,0.07520807056796835,0.12454221360781775,0.149694981096139,-0.152765711725891,0.03478769315732548,0.23956713996048568,-0.09618071580297094,-0.03353797872661168,-0.10537557617456524,0.08220361050665781,0.22781528887510638,-0.15191409421497118,0.10934277647723446,0.25957376239726093,-0.07461786050755279,0.12868823646886446,-0.40435399041291403,0.24169556918138713,0.222616172499026,-0.3001745459050275,-0.07077504822134627,1.0,-0.1860685994260641,-0.027702912235783677,0.053083476710957096,0.04336140514651502,0.10544133707210175,0.05481383035220505,0.060520761528186924,-0.0633875213181632,-0.04547308796078407,-0.0038975214723007768,-0.09018395793050911,0.06580411912680496,0.17410581094628164,-0.02297143450987047,0.07299869994646122,-0.07410872279950194,-0.08817915093253068,0.09041902568232593,-0.12410039352656854,0.17685601342471907,0.06878277612247129,0.020172463869765324,0.048809886623491915,-0.11176001366881892,-0.1292505640418062
L3D_flex,0.07995655735856941,-0.0015370845273085995,-0.02460985940656139,-0.11689148502980048,0.06709604059202376,0.0019577389642947227,-0.10428172712229825,0.10847562831358668,0.09390104913943577,-0.043652708994778994,0.02647936906429176,-0.14998596794493707,-0.033755090252238246,0.021824914961924645,-0.12750466947895983,0.15623922330993356,-0.06621913695373427,0.1795356437683522,0.13924653771952855,0.1525601305777561,0.31621465958736783,0.5173801797945541,-0.1860685994260641,1.0,0.03774333502645625,0.05827422363159044,0.11585039720695674,-0.036325027058298945,-0.06898630035943387,0.001951829097388838,0.1518588410319078,0.12865105993747744,0.07621129926917677,0.06656423438901489,0.06681900978335503,-0.15616112682532857,-0.021393483870149863,0.003447412612198358,0.12325007399620863,0.14150457637370298,-0.10554378305953005,0.21755640459411907,0.055121154235922704,0.02598745957106791,-0.14422207217463723,0.12115412271290131,0.2362541361724944,0.2256635654967506
R1A_abduct,0.5626425402646593,-0.1276026290528324,0.175705766889683,-0.3478349916565529,0.20655404719954737,-0.16171402497559553,0.08953281830112342,-0.21315271157526594,0.6318543225805348,-0.4536769096862348,0.17931862177938176,-0.173071247276005,-0.1664396070756644,-0.03960589254404301,-0.08003483728897383,-0.07147676671483788,0.14921987568294925,0.1395799010135169,-0.07917458031061801,0.17691187908510975,-0.057521691300834454,-0.0019978336262773525,-0.027702912235783677,0.03774333502645625,1.0,-0.6199861439416322,-0.18226938660465586,-0.7165849281483853,-0.3859494548395438,-0.554893492273962,0.15834158557398675,-0.4343573975058709,0.6989195953600827,-0.03196363482727198,0.07215889460868599,0.03502719024916613,0.16257528696669868,0.09763893130885183,0.05260374548588154,0.07609284167468441,-0.05211257859825094,-0.07770149684048047,0.06370862018030533,0.0622163353507419,0.06212251088041709,-0.06258343957109386,0.0737791416885814,-0.05252072204613414
R1A_flex,-0.1248561015901242,0.2373608841748388,0.010131004893710719,0.1958566452142555,-0.15177188450135862,0.10011094386591446,0.03087098726418455,0.06347405009970399,0.046846663773124575,0.06723138900983054,-0.049992550924951105,0.049201747839388514,0.019641644959606127,0.10689570369330345,-0.014351838140313261,0.1334995070635164,-0.05296120917978713,0.14309899665367695,0.13911436549321146,0.11696684403145423,0.1691969906401417,0.11619999509837965,0.053083476710957096,0.05827422363159044,-0.6199861439416322,1.0,0.3519211449458753,0.7328355967445324,0.32410567086746755,0.6621932914391715,-0.07466486345102667,0.495027333577112,0.016995288389244204,0.1014746781624778,0.08931005484236032,-0.04644022907245637,-0.15092280669109945,-0.020320109559119556,0.11781265325993866,0.035820675461684326,-0.15258789729378835,0.22794247363143247,0.09096052368814532,0.08148279637154658,-0.22597486220271937,0.14874730998548247,0.12863448060120936,0.13459373130437147
R1A_rot,-0.032965123125007406,0.1350663006840321,0.04615735976588016,0.09991251386299765,-0.10050489821796617,0.08690647476802667,0.03237433239406973,0.03408822266221631,0.052488329603392524,-0.015759894058678663,0.010793287253266177,-0.011769991202652793,-0.05790909954307481,0.08201739234868897,-0.024670467903866726,0.08987722145688223,0.02258616585584747,0.09029204205873587,0.30831100590893634,0.16781718131168907,0.10977697870697974,0.20262642467950964,0.04336140514651502,0.11585039720695674,-0.18226938660465586,0.3519211449458753,1.0,0.306362356682301,0.0663088550179353,0.22142050719946005,0.5392667640032284,0.16458194214808192,-7.201457198012972e-05,0.13543036927262067,0.279427649897074,-0.1459049740105164,-0.26512219919762775,-0.01396192382393913,0.26511728826754866,0.06630303315427465,-0.0905185033083781,0.3121539962531553,0.20165375410282924,-0.06156023480678396,-0.34528096519204315,0.16996617402302666,0.30070633609015684,0.1977446909987104
R1B_flex,-0.28668885603168337,0.14071904435838012,-0.010370673265201863,0.34793290654050113,-0.3105816023297045,0.21747338889939305,0.07971176071363142,0.14515954213169016,-0.2592773709455845,0.1698068766840936,-0.16750998465829942,0.22529716063289526,0.10635883069774668,0.20199458223900585,0.06449061872687864,0.13525967933218458,-0.10990958619450515,0.03449182510809756,0.12048807840389904,0.028661215684449168,0.141420863845585,0.10730444255444169,0.10544133707210175,-0.036325027058298945,-0.7165849281483853,0.7328355967445324,0.306362356682301,1.0,0.7478011850383978,0.8471070000219252,-0.2821067434102081,0.5255892160977302,-0.3001481851845737,0.06204545274149023,0.139801256235437,0.09256922777867839,-0.15518680573346905,0.05016485021344671,-0.05465038486055169,-0.012108838009343481,-0.01746293143040839,0.17356386336876298,0.11625655625954534,0.03856173371052267,-0.20460901430045325,0.15513790856750775,0.010075511906341563,0.06509199726124525
R1B_rot,-0.1266455869774045,-0.03473007674000208,0.07310846336567187,0.2108719554486735,-0.2799466891800246,0.15743225988628687,0.1268766213227439,0.07713593576245217,-0.2043820412866149,0.10386284103594735,-0.2169901451256405,0.23209332833701884,0.12747152000787249,0.20369062646831548,0.04573432583758724,0.07930613543335693,-0.08963037671840224,0.04508391566177594,-0.01947190607076438,-0.003288038992531298,0.09270278424821017,0.06648358633740882,0.05481383035220505,-0.06898630035943387,-0.3859494548395438,0.32410567086746755,0.0663088550179353,0.7478011850383978,1.0,0.6459113327783852,-0.3554138621946647,0.3534976780615802,-0.19271979315196627,-0.015290371480576291,0.14149348134423229,0.2069066541152189,-0.017579854843479834,0.13760167665480086,-0.16545813396055736,-0.008923233871431496,0.0510827320130381,0.05300305373501279,0.03838575189926533,0.06554048719272046,-0.08604522148689643,0.11333518079747545,-0.06242175139110395,-0.008268593061298285
