,L1A_abduct,L1A_flex,L1A_rot,L1B_flex,L1B_rot,L1C_flex,L1C_rot,L1D_flex,L2A_abduct,L2A_flex,L2A_rot,L2B_flex,L2B_rot,L2C_flex,L2C_rot,L2D_flex,L3A_abduct,L3A_flex,L3A_rot,L3B_flex,L3B_rot,L3C_flex,L3C_rot,L3D_flex,R1A_abduct,R1A_flex,R1A_rot,R1B_flex,R1B_rot,R1C_flex,R1C_rot,R1D_flex,R2A_abduct,R2A_flex,R2A_rot,R2B_flex,R2B_rot,R2C_flex,R2C_rot,R2D_flex,R3A_abduct,R3A_flex,R3A_rot,R3B_flex,R3B_rot,R3C_flex,R3C_rot,R3D_flex
L-F-TaG_y,-0.47697485513706395,0.8148209349726984,-0.7734963949162678,0.1912915506063924,0.3958913195356368,0.5746892859201304,-0.5325631071977609,0.4550983124647533,0.15611409664258685,-0.16962813078148437,0.15286493050140648,-0.05048994529932697,-0.17963565725908134,-0.07101354990652879,0.030281906285283773,0.004293571620641992,0.03953247428973754,-0.026412666826978255,0.20942663008224022,0.2018036689122218,0.08463632798902886,0.16094087592105685,0.036063064678132035,0.0599994718982197,0.18209650130907362,-0.14860749354753824,0.027907355016067305,-0.2234413056496072,-0.24277340806286415,-0.19924826441025922,0.17613290874411727,-0.10894736288520096,0.14800862549443825,-0.041130718966882855,-0.015455228805857958,-0.057768550579565446,0.011700269832677178,0.019064991081978514,0.07586843465665666,0.018154277921964362,-0.06367145925279077,-0.04616923683846911,-0.04146609164781594,-0.0052901143647748365,0.06892198557244708,-0.061770080227216535,0.013593070218185274,-0.01713810642278353
L-F-TaG_z,0.6266147726693722,-0.40689482486976714,0.4550045494618047,-0.8384330989274468,0.6526442711100284,-0.5306880485397882,0.153524386151745,-0.38638188116114097,0.5008112441333704,-0.3091736866734594,0.19970112592517714,-0.5132378018504031,0.05623475256103084,-0.20703082276221862,-0.2845121797142904,-0.016306322044934783,0.06276224223443469,0.09661098799054192,-0.13622345829109014,-0.04687018037947342,-0.18136060103731963,-0.1106616500624159,-0.12063832349014182,0.14986430117208105,0.46138092211556087,-0.10845133243753939,0.020770175248470288,-0.3682684570304643,-0.3269023901975134,-0.27880237708393296,0.21375967727968534,-0.09707150430824771,0.5238489501271434,0.040156177306352465,-0.13186861853249748,-0.1490578725128932,0.25016768933884814,-0.11087408228884543,0.12294361622859791,0.13507083179047083,-0.25436587156651436,-0.09413929041283328,0.023591298554148165,-0.012004896648384963,0.2012267632763863,-0.19029601972930063,0.08645686394899532,0.06947431912384519
L-M-TaG_x,-0.14382293811421756,0.18912813991957045,-0.1507367865870578,0.24079921346546285,-0.14331873787120242,0.019441353214291426,-0.0230657461289619,-0.1080157157315304,-0.08385803633980873,0.08813671419372093,0.3977958007874796,0.43371992165395173,-0.6477997778195694,-0.3242496891220761,0.5883452558586264,-0.44045276388087135,0.2099290546231613,-0.05172272106529604,-0.01951173995642609,0.09691781132781989,0.04745650090875099,-0.03133529180604054,0.02255722741484908,-0.10267585860646822,-0.0050720285318102505,-0.04876855028875221,-0.06425771246610719,-0.025020408057796803,-0.006451860021315355,-0.0029794386283155394,-0.07402723229272687,-0.16455438460644825,-0.03383692352288322,-0.22916610892574665,-0.04362959757911273,-0.04697127503796371,-0.11338330031497472,-0.003417782251712324,0.07224391674684127,-0.22004133806825638,0.11529712743257042,-0.25214121959778274,-0.1583395386067164,-0.029041095944033955,0.08703718069523445,-0.08934187681274267,-0.2007808549583289,-0.2617232833488899
L-M-TaG_y,0.21049106784717014,-0.17914353909812453,0.20912899969575524,-0.19101691744865748,0.05203353848134369,-0.16532886592708837,0.08349605416784817,-0.07898789418372075,0.1293173725383746,0.07189607128779961,-0.6380046103322973,-0.5538649816057786,0.8264524416071394,-0.06297616352888648,-0.7353291072470953,0.061792936623922864,-0.01189883376387858,0.0030074534772808483,0.12488753675450787,0.1473671745188612,0.0002934106909145594,0.029773448743173194,0.05933906252737833,-0.025415594444955274,0.12031085698642138,-0.0016043076907001463,0.11140021722460174,-0.057828983986418045,-0.029082708563370186,-0.05798116012499057,0.11665107068060564,-0.04320181581980002,0.1371827195175918,0.021303170031721805,-0.03832277540489804,-0.07835661773181403,0.07407112027619638,-0.037633387488004266,0.0352883692457486,0.045194600867743,-0.015170272979962741,0.040490267000004715,0.022233657107407035,-0.007832224447274298,-0.018632659070983465,0.04026391367824091,0.10128841118033109,0.121161538588923
L-M-TaG_z,0.20935408194954738,-0.2619328752722541,0.12215031964395834,-0.44170989865718685,0.3845266602953123,-0.19500383676044414,-0.07342196132115113,-0.05032606973213774,0.10499657368030842,-0.11993661348752307,0.45177615978838676,-0.6804806909338522,-0.03765278450596123,-0.3765876284016036,-0.079175489261762,-0.15695994917949319,-0.13631735614449153,-0.0409722487086006,-0.21218669098758944,-0.37217916874731105,-0.2161675114227251,-0.1673736652305651,-0.18601354816998145,0.17271657057716724,0.0694452861104889,-0.0749371321520025,-0.06473285427458561,-0.1878757546392351,-0.23550969769273278,-0.13092630449410864,0.11860918872520505,0.158848338442131,0.08689010297632593,0.10236932537494058,-0.11085179841795721,0.0029450056782264326,0.23789299994149354,-0.07979914702254826,0.017331185922309526,0.20863866279672155,-0.2661231787623729,-0.09934833266777332,-0.09232569840755363,-0.05356822445678939,0.26252656248509126,-0.2201611490178538,1.4147202728264721e-05,0.08906759998614117
L-H-TaG_x,-0.2098281153326223,0.35030152377264345,-0.18315555974537273,0.3131118014738842,-0.17842672701577333,0.216521462143286,0.02932339698269362,0.07178566872640992,-0.009192633196347343,-0.0005937740351706753,-0.21428190965725563,0.1402540354306036,0.06971299795221095,0.019300983558930264,-0.01873834005145398,-0.08220319850190463,0.14810334966215724,-0.41344442813701476,0.7915796375145973,0.6733143361496116,0.19394700146451357,0.3019510185534992,0.6754492947136604,-0.0882042711171124,-0.03843345970183627,0.10867597149664676,0.15268367256879184,0.11870397111653708,0.0797112575980914,0.08300343853753912,0.029174569000597644,-0.07096840921095166,0.0025076170943281115,-0.04329132467393398,0.12534416612620078,0.018615643987457686,-0.20006038075391672,0.06308226149281936,0.10453850845156272,-0.10741164681002313,0.056655936278467184,-0.10976691093024539,-0.009762529468959096,-0.06775659794622509,0.010836518901619312,-0.07303330894327406,-0.17038371278540163,-0.2264460370493324
L-H-TaG_y,0.3691316116580022,-0.1943032669562274,0.10896101496908021,-0.19367270555535002,0.05636737756241813,-0.26617198371183215,0.014255784291929967,-0.27628608222998174,0.35564961537735096,-0.19513347855601995,0.24591042928545023,0.04338058571248605,-0.2620440848660114,-0.08970833171785018,0.023230181790446468,-0.1268411514455183,0.07802273880885924,0.3496379845646499,-0.5028673580447235,-0.2267448384755687,-0.08878628351226697,-0.524166529004933,-0.28839229898026475,-0.16557885039696205,0.3109798905505074,-0.10738834778738743,-0.17195519414951466,-0.23799911097362547,-0.15487941059223978,-0.13106248691735967,-0.04182089565353855,-0.13613397923276363,0.31755199460633404,0.016822761444604963,-0.11447606763440282,-0.10623724781645531,0.1324483318186394,-0.08401211194978199,0.05545302344541658,-0.06021236837744348,-0.04601706849982579,-0.030083055096837598,-0.07745169479361845,0.09140469254172685,0.024228739131782903,0.011356031113281094,0.05121345807085134,0.08151848279016512
L-H-TaG_z,-0.30132750300363187,-0.14599796928781636,-0.057767894510708816,-0.02095970849059925,0.11104462017457617,0.03767683795850147,-0.14342295751581066,0.18184120983421753,-0.5392979102540442,0.26219691499489906,0.015056782409443914,-0.12656388835914287,0.12907556007431828,-0.08057648852421855,0.019041490326145997,0.05279564536052119,-0.11183755082273664,-0.4063753629442532,-0.2738220172339008,-0.6657808367662613,-0.50222352323073,-0.3710152367642643,-0.04360801854186142,-0.12341720635450389,-0.43550544096001576,-0.07241373152783312,-0.08427706656407223,0.11292965333639413,0.05380559003086876,0.042405346849204335,-0.04075319835507752,0.21286784205810041,-0.5568815107775938,0.013754455786891313,-0.13710286231889868,0.0735228903708061,0.07207474669826242,-0.07788700687020848,-0.16533637461863868,0.0586902788491753,0.038968772354961226,-0.11669783905822421,-0.1786938565845979,-0.17055808478765555,0.2407486610548441,-0.14836355426929052,-0.16792166097237368,0.021724024782081776
x_pos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y_pos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
