,L-F-CTr_x,L-F-CTr_y,L-F-CTr_z,L-F-FeTi_x,L-F-FeTi_y,L-F-FeTi_z,L-F-TaG_x,L-F-TaG_y,L-F-TaG_z,L-F-ThC_x,L-F-ThC_y,L-F-ThC_z,L-F-TiTa_x,L-F-TiTa_y,L-F-TiTa_z,L-H-CTr_x,L-H-CTr_y,L-H-CTr_z,L-H-FeTi_x,L-H-FeTi_y,L-H-FeTi_z,L-H-TaG_x,L-H-TaG_y,L-H-TaG_z,L-H-ThC_x,L-H-ThC_y,L-H-ThC_z,L-H-TiTa_x,L-H-TiTa_y,L-H-TiTa_z,L-M-CTr_x,L-M-CTr_y,L-M-CTr_z,L-M-FeTi_x,L-M-FeTi_y,L-M-FeTi_z,L-M-TaG_x,L-M-TaG_y,L-M-TaG_z,L-M-ThC_x,L-M-ThC_y,L-M-ThC_z,L-M-TiTa_x,L-M-TiTa_y,L-M-TiTa_z,L-WH_x,L-WH_y,L-WH_z,Notum_x,Notum_y,Notum_z,R-F-CTr_x,R-F-CTr_y,R-F-CTr_z,R-F-FeTi_x,R-F-FeTi_y,R-F-FeTi_z,R-F-TaG_x,R-F-TaG_y,R-F-TaG_z,R-F-ThC_x,R-F-ThC_y,R-F-ThC_z,R-F-TiTa_x,R-F-TiTa_y,R-F-TiTa_z,R-H-CTr_x,R-H-CTr_y,R-H-CTr_z,R-H-FeTi_x,R-H-FeTi_y,R-H-FeTi_z,R-H-TaG_x,R-H-TaG_y,R-H-TaG_z,R-H-ThC_x,R-H-ThC_y,R-H-ThC_z,R-H-TiTa_x,R-H-TiTa_y,R-H-TiTa_z,R-M-CTr_x,R-M-CTr_y,R-M-CTr_z,R-M-FeTi_x,R-M-FeTi_y,R-M-FeTi_z,R-M-TaG_x,R-M-TaG_y,R-M-TaG_z,R-M-ThC_x,R-M-ThC_y,R-M-ThC_z,R-M-TiTa_x,R-M-TiTa_y,R-M-TiTa_z,R-WH_x,R-WH_y,R-WH_z
L-H-ThC_z,0.21350807514246878,-0.0015854380484958534,0.05037156468854621,0.2725216344707962,0.1126869034874194,0.05634823832146065,0.29727972979523715,0.047736740909883085,0.03088757554343611,0.3051407750364179,0.14222845402519366,0.5735066745958459,0.28582185807798993,0.04151029682598104,0.07841994334848547,0.23774056848940522,-0.01768272545352234,0.40089130147421187,-0.027215798263603774,0.19312049457005973,0.1526669620720107,-0.025367017169582694,0.20860269741465198,0.12338986002152899,0.30522213917321966,0.38023454903410875,1.0,0.010246654816774545,0.18689257646455387,0.17505015877296484,0.20152820403103525,0.05470810153603458,-0.03134522404983353,0.15496167761490143,0.016746903197153277,-0.02333077199762899,0.2569365460765937,-0.00032597232899012285,-0.08098334858590746,0.16792042504024796,0.061303238241415405,-0.1911925873500654,0.2868905639552892,0.006294370464036165,-0.008213914856043912,0.17569062897389756,0.2749488867657435,-0.20745391964931983,-0.255733809643565,-0.2789058218285989,-0.040492041841843955,0.1725971010700081,-0.02124571699668557,0.13139368654428077,0.18489409447830443,-0.10028565420673433,0.25371101523988837,0.15642934129488031,-0.036560560603273284,0.2766691934888434,0.2978805940741593,0.16326830174712317,-0.00632906054547015,0.15703166372613325,-0.055550386447638336,0.2430840608887559,0.07255018293863155,-0.07208487360519504,-0.21088054404332776,-0.19033834161739527,-0.09115820419310967,0.19316563949429652,-0.22462178143418224,-0.11102157375214047,0.23293659983386145,0.23150140266780653,0.2414443990280748,-0.4640024650816506,-0.22747288001292318,-0.09376217821482793,0.23059222625856818,0.2996625969857782,0.14164059758460362,-0.4756982810819507,-0.40569987910127003,-0.20064986553486439,0.3150117950419907,-0.017505523603922196,-0.12229099467361552,0.4173397753613534,0.27762637135177975,0.2657377064153895,-0.7808613912029186,-0.1404002350151812,-0.17876897397897476,0.3486477211882135,-0.2167222467681996,0.07547946850563937,0.2746017593271074
L-H-TiTa_x,0.15241309023764438,0.22422517882339502,-0.2306753220557597,0.032491265084383124,0.15330243658415282,-0.26485117507263994,0.07921744382769468,0.02576188588809891,-0.25714788755636575,0.3090487263831999,0.24556373168271015,-0.08733354906008106,0.07540698388022828,0.05304787638161081,-0.25677489299690953,0.5189454463902061,-0.3637133428495888,0.17886925069082113,0.7586168359006498,-0.7418191756275386,-0.45060367474829677,0.9301931238577584,-0.43129824580923304,-0.15840957061127262,0.3117256789343914,0.19522092203704067,0.010246654816774545,1.0,-0.462442034535718,-0.24651773300136054,0.30498059347646783,0.052723277431149754,-0.10396476978571653,-0.052455932150647214,-0.16824750265254587,-0.26515946942999113,0.20342519547623572,-0.15193397826765892,-0.3409556245841065,0.3367867833503676,0.17005663635259025,-0.349937953594889,0.15632759855448652,-0.15833210050069013,-0.30065009413112936,0.0022709092420238612,-0.1369186539720569,-0.21105902315902228,-0.2500138598837838,-0.28167848087869585,0.29133320296518816,0.09435326501145418,0.22345108869556818,-0.0435982864287192,0.024819539113788407,0.21449855129021464,-0.05153329246689811,-0.02938520576869401,0.167484342319521,-0.010159520060324282,0.31995682589226304,0.3043077586358598,0.2796822446043276,-0.032062275998783016,0.16531363034824706,-0.04487475508717546,0.3028795666298013,0.24904804037587946,-0.13867998170210832,0.2531398935818588,0.09585403928643244,0.09665716149015945,0.20322640729117747,0.13383129546393394,0.16927417513059687,0.32415588149497265,0.3268633262506654,0.22533877725331453,0.19707241424774563,0.1585021037685134,0.06894618416838828,0.34478133870538513,0.35445079790466955,-0.2352175751809102,0.09093886013003599,0.17717101739779748,0.0995501983350252,0.0945299247493568,0.21536615415628863,0.19349399454799013,0.3171685064131622,0.3286126249764573,0.08206031787579719,0.05928610012885548,0.22322992414745257,0.11323515881536989,0.04522028137703251,0.0816504989836665,0.3540087259156193
L-H-TiTa_y,-0.050267823702647256,-0.12133087700240823,0.11373503652992416,0.013861773463332392,-0.06683442560147482,0.14706726477269863,0.045398016432684915,0.003745034392691199,0.15661208998001575,-0.11620259729714999,-0.16219284214738944,0.00238973896832862,0.047924574328575255,-0.022740111897211854,0.16202216723603086,-0.28882900916466575,0.27141548725319736,-0.022065351827582916,-0.6531235828151496,0.7906906694747545,0.5136711741619218,-0.4701024563429164,0.9072121811808345,0.1458043615375964,-0.08440214538497787,-0.02918711626122092,0.18689257646455387,-0.462442034535718,1.0,0.3234249169483458,-0.11827878361065625,-0.06578895196859447,0.057069716213798485,0.03112840303227522,0.13300925741981573,0.10951277441463567,0.0478004591245058,0.157885145170441,0.12597768406989918,-0.1792031371784442,-0.11833985477208947,0.19558089870638862,0.08129181357194462,0.16898306832534143,0.13731818921104977,0.003030680067472007,0.2902045695013942,0.06847903042212,0.062226507285151826,0.14114148573905572,-0.21617571894198756,0.007286314559318583,-0.1328033019255893,0.05777682247165021,0.09896040064768594,-0.20916322065515586,0.12335095842048757,0.09284809751724296,-0.09440940274403649,0.1572265560507675,-0.0874155137309679,-0.18620925952455278,-0.08605950522979368,0.08349636361684969,-0.11983081316656445,0.14974261440707531,-0.21260392040559248,-0.17817170659094422,0.058625133642929095,-0.25019293843365836,-0.05415067966070539,0.004393281897941862,-0.2643656820127922,-0.04772655727536527,-0.08188494395218018,-0.1338779076012323,-0.18500169710109104,-0.22274031846465142,-0.282945944782771,-0.02992514975574869,-0.0047511137701757205,-0.12008500975139362,-0.21125081832305442,0.05218491047019419,-0.14576215832917813,-0.2058185421866299,-0.02155332447635039,-0.07471841010242213,-0.17206067955870832,-0.022638076766201214,-0.12912455683172,-0.1786342015646295,-0.13030684483933958,-0.10536125713860202,-0.1769331121742513,-0.010573234855838456,-0.04992313806008425,0.004522526401043017,-0.135256215818418
L-H-TiTa_z,-0.13178268656080125,-0.2537399157785432,0.33650113078556154,-0.10132385278875862,-0.23025993034275063,0.17756768963598343,-0.13599289556054817,-0.19684364695980627,0.1417380460272742,-0.23092716899761018,-0.11105778390420154,0.23145162428125424,-0.12083435239366958,-0.18411202534939317,0.16550839578573928,-0.34890555322050554,-0.3118351696356093,0.5095609544174278,-0.32810318359433394,0.4875334354341932,0.8916955269370982,-0.22278505787718855,0.14784009116806693,0.9246193305952851,-0.2834878333205894,0.03876354591397343,0.17505015877296484,-0.24651773300136054,0.3234249169483458,1.0,-0.3464596889098903,-0.022822162758067525,0.32636807105781257,0.2592850460654268,-0.1099537864646549,0.2675670581790543,-0.08722832516476607,-0.15400319846030244,0.38743032457126875,-0.22531944591632508,0.011788801670961588,0.24725625625197636,-0.027629479304204344,-0.13418793292786582,0.30393484018384864,0.21756534414621795,0.19245620165923102,0.365045396773179,0.28038080454793796,0.1346083603426085,-0.13214419252750076,-0.20970869119691557,-0.2595291896151747,0.22712726365099525,-0.08852590848313889,-0.2455294572566106,-0.005088627557404367,-0.07229684575627678,-0.28525700105792895,-0.03458538359584209,-0.31546514533355763,-0.05876932661860793,-0.3121569507994516,-0.07699315646000787,-0.25716069983171647,0.026183899159173036,-0.1819564193990885,-0.4487514676769397,0.37484578197746166,-0.1632212964263504,0.058039737450425906,0.2577683542865997,-0.3341395383179597,-0.23523824420969114,0.31155940908714036,-0.2254814126102115,-0.14631349188155215,-0.11833635106892601,-0.31755500984894375,-0.17302724750609083,0.3963898758189412,-0.2931067207272741,-0.18897333598091107,0.1583413740593763,-0.10964082771719363,-0.2921952645705633,-0.06326915455684981,-0.1810187292421944,-0.30837162826131703,-0.09345673064070491,-0.26962636845596366,-0.12914811012580849,-0.12422938540909446,-0.1442212299941333,-0.33860097324284466,-0.05059211134055314,-0.24568669056453524,0.10136763868633229,-0.23529746080968153
L-M-CTr_x,0.6497802474958564,0.20805401555721056,-0.3954524021635036,0.445485397942958,0.2911227725651797,-0.21480958198072767,0.4191826498575853,0.17693173529517947,-0.20252356367540406,0.8998236673119142,0.15346235690533377,-0.3037826961905249,0.4761208656754981,0.1712295399426875,-0.20687839277200754,0.8408247654401965,-0.02494102637917185,-0.19023466745429873,0.08478181854515007,-0.2183362433111766,-0.3718447679356019,0.2953951662530939,-0.04785098861935718,-0.4110968944587139,0.9478876467651467,0.05572430007554395,0.20152820403103525,0.30498059347646783,-0.11827878361065625,-0.3464596889098903,1.0,-0.005091975743727323,-0.3196488674016204,-0.013260387621343806,-0.06062921307003894,-0.4102184405218944,0.42892544836556284,-0.02846521362177961,-0.560545351136484,0.8742871311677646,-0.056270573061497395,-0.8619962095154902,0.38378351122719967,-0.022404422139695793,-0.4669771458357344,-0.2662454784054151,-0.009799694916926796,-0.856347992439606,-0.7082391713727677,-0.6659264189484512,0.45723211661846336,0.6836247613754416,0.25522005862914543,-0.062115621134728696,0.4771284737131958,0.17912707633774805,0.19509400416124345,0.42392952954669416,0.2184367979346331,0.1993640702181686,0.9336914031428133,0.468749490307847,0.6084341960153382,0.43880508628727266,0.1804806170796905,0.10769452412518205,0.6809888644744477,0.25445177684489884,-0.3323267589330102,0.22053662505780905,-0.273951592633757,0.007322524533659852,0.19792123663286498,-0.12200970405445435,0.12523607996245162,0.8751797403317375,0.4382828909706105,0.3284863101022346,0.21454216348016023,-0.14333257098860933,0.0025408739599000027,0.893788007209599,0.28268944781109434,-0.4003730972210979,0.2588974175778678,-0.06365294620916025,0.18158636620920135,0.4887036631442611,-0.010209289779192353,0.4094137955870876,0.9072670963309593,0.4841223982360903,0.12091543411280001,0.3995280416295708,0.017503795590183554,0.15222797336687013,0.28666417327309984,0.010002598473493617,0.8880039015905191
L-M-CTr_y,0.3289100166507246,0.4017179279869376,-0.06306385522573214,0.14483734777883245,0.284087840475843,-0.4140649531974797,0.2609626266972998,0.04641008682184204,-0.4813403692994761,0.14156175780016883,0.7644167674832961,0.2376627180151649,0.19353179349075714,0.127990673617414,-0.3852770843184518,0.11061410319391334,0.5050461691040244,-0.4325894728972511,0.039935582180332094,-0.0035951461697707175,-0.0700068209065485,0.026302877353472188,-0.09079606751090888,0.03790130922456577,0.03339901292106361,0.7075727836447716,0.05470810153603458,0.052723277431149754,-0.06578895196859447,-0.022822162758067525,-0.005091975743727323,1.0,-0.6826362447659928,-0.05434274211654416,0.15665785039075214,-0.27020910985286756,0.16950264929595246,0.13698899137247386,-0.33943022087623137,0.20528157152351095,0.8131934625649097,-0.21150391078254832,0.10322773487230325,0.17144163906788917,-0.27787568354901415,0.525246740454032,0.014400477492165453,0.2879648177602916,-0.15877974021569133,-0.3198992167254017,0.5324182645061415,0.17925157319159968,0.31288086877030435,0.044273031336659996,0.13991023807361347,0.16885456686338574,-0.23342789837694258,0.11578474538728813,-0.06268291306907914,-0.29431927708618466,0.09692695390731278,0.6621420526556578,0.04655026700961159,0.12594983385166475,0.02859809596170514,-0.26878261745253773,0.3533998429867044,0.2177506208886798,0.03511243560883422,0.06293512604097061,0.05491705777253684,0.13969498135120453,0.14187739100438607,-0.037954643673810386,0.3315130259026773,0.1314313826877216,0.6022493765544145,0.062370287648943395,0.12081982089472346,-0.009318941206076807,0.1705498693263223,0.09139844812619424,0.6507538543390299,-0.024285475934593414,0.09696837055540093,0.07359436883641592,0.15496529810868379,0.1462676992677612,0.013378936105346902,0.26184183968945185,0.032004341435024834,0.5627750757115622,-0.14277596759231867,0.10433314174314574,0.06818206019849973,0.1664334557920181,-0.5327258183609003,-0.033398841605287125,0.12653630622559345
L-M-CTr_z,-0.3989678522190252,-0.2980174433068621,0.17993721335288984,-0.1790519207645337,-0.22852742980106122,0.2940629602542746,-0.25232631524196714,-0.08408389340807822,0.3076637143122205,-0.3807337091454889,-0.5286109066983103,-0.03276352960225098,-0.23386348395344086,-0.11876924984846021,0.2564067005685108,-0.3566868556479471,-0.4346292117185976,0.5818625746795569,0.003011188088351336,0.10062313755722045,0.30279432900824355,-0.09070630648178217,0.0015093683406989364,0.3365638538697937,-0.3921681564116671,-0.338574263416357,-0.03134522404983353,-0.10396476978571653,0.057069716213798485,0.32636807105781257,-0.3196488674016204,-0.6826362447659928,1.0,0.32193461340550394,-0.26253962748769166,0.3644741249889861,-0.18459082808632823,-0.2814620090552161,0.5080431958478551,-0.4109428059870675,-0.37908459257880833,0.45659186040945576,-0.11047832262747025,-0.30718974307954733,0.4156678298317364,0.00019639523715080331,0.09026866119429637,0.20133945548538354,0.34316633768165977,0.4903562066000504,-0.5549334397097675,-0.4188047173483259,-0.3228041971017473,0.09120818169634312,-0.30041976585692,-0.19437687514611973,0.03961855269658508,-0.2756074569621032,-0.10407883025587145,0.06578948266918805,-0.43113627516741004,-0.5265315781932692,-0.2955661690320854,-0.28623783978439377,-0.12942029646004863,0.10662339050183087,-0.48153083390396373,-0.329496811361325,0.21506945283649362,-0.19689599353773748,0.051469810570615025,0.02709707367047691,-0.2685765913243452,-0.06995698159859526,-0.10817897430602234,-0.4027372199399463,-0.4975421932684095,-0.1575384375480061,-0.2528101507100737,-0.0373256302895927,0.0560931371562701,-0.39300724501528045,-0.5058693640134653,0.18240985094883402,-0.18880896475905573,-0.09665716020879248,-0.14225164466157234,-0.296496181359007,-0.0830474641125353,-0.2841787575561089,-0.41381281202782977,-0.44710016161285404,0.08310958136320298,-0.2522383063561322,-0.14898214802860094,-0.13149158759921353,-0.02758686596171907,0.04931952243459013,-0.3478136560465494
L-M-FeTi_x,0.008059572558513207,-0.0569675594561289,0.06548011393682834,-0.016741915038198628,-0.0291143991060774,0.06942687362594761,-0.02277121033711627,-0.09991530294988936,-0.010426504772857106,-0.03163967417029093,0.07221771971563722,0.11576616807626976,-0.014322366946101738,-0.08300290686520688,0.029284285398071607,-0.041485339121148226,-0.16546852928102782,0.24452054378314364,0.005394871401421013,0.08940025576136072,0.24042765082858183,-0.05594790814912041,-0.012354849670151947,0.25383254351014395,-0.047508092863978724,0.10491371463073523,0.15496167761490143,-0.052455932150647214,0.03112840303227522,0.2592850460654268,-0.013260387621343806,-0.05434274211654416,0.32193461340550394,1.0,-0.43155490260722135,0.3471343883260645,0.39087332108874595,-0.44508875160858136,0.4220120410347204,0.06905151512992527,0.10775161304243906,0.04044682499040656,0.48096125455080857,-0.43005832074219996,0.4185843827126505,0.2044779363000578,0.0656326592044514,0.14774093446689043,0.06869795449940799,-0.1175611160537574,0.01558304877129894,-0.06981644762733481,-0.030791973128434503,0.029093330105105387,-0.05297459292430664,-0.0036840995347516203,-0.010326917062638342,-0.09759217508231834,-0.010128330186728152,-0.041253847626805604,-0.07225840366653093,0.0568034866979366,-0.13676360305151655,-0.08684121560694763,-0.009171965486124947,-0.005476448689355202,0.027202506672550905,-0.25419876355656473,0.20627708255162727,-0.024943218029060243,0.05870645006079662,0.24188119084709642,-0.11862121375109862,-0.08208734289958343,0.23933871262961548,-0.05074987111828356,-0.06948714899581769,-0.008103395387332915,-0.11792177266507896,-0.03802658134391199,0.2824006037832635,-0.0560920980165606,-0.04882441597916886,0.062438798237797084,-0.004080433246825222,-0.054378988454482226,0.1038732626186625,-0.00885920157848238,-0.06460655964661431,0.07648402403704496,-0.0790418810818353,-0.020658518961271046,-0.0799979713025169,-0.04557583697152339,-0.08640297176048663,0.09988258077822902,-0.20721540450066436,0.07189717099955632,-0.03031839616496421
L-M-FeTi_y,-0.009491473642443687,-0.024664546490174938,0.04093320787775701,0.12338941778089604,0.01942637215276656,0.1802528303224915,0.08210950254462351,0.11435716126405492,0.19802655830642912,-0.08101732004226098,-0.014111090060555047,0.03781849017744296,0.07506472210885069,0.07982409731720569,0.2036612447641938,-0.12320423261885927,0.20426334252341513,-0.20402003478432615,-0.10428643926260367,0.1361036237228096,-0.0039043887098618776,-0.18881201859028143,0.14184527325055699,-0.15622308055151882,-0.059770227607064595,-0.07067281299659463,0.016746903197153277,-0.16824750265254587,0.13300925741981573,-0.1099537864646549,-0.06062921307003894,0.15665785039075214,-0.26253962748769166,-0.43155490260722135,1.0,0.197697361289095,-0.37940112609609294,0.9519119117331586,0.009014645202016908,-0.08999052826191996,-0.05883225888198051,0.06518130865409613,-0.30997607152946566,0.9601655467160716,0.11115393487677373,0.05898143017274792,-0.04848908767963885,0.027561874314455486,0.09628870472952658,0.10181722800966642,-0.10814478125048044,0.008165002434664755,-0.054733716654633335,-0.0008430012055933392,-0.05150518058296331,-0.019810711173589075,0.10443457264200305,-0.025303246662883985,0.004364774614432215,0.08989088804104393,-0.05425449683414806,-0.1265906121836568,-0.04187909778194921,-0.01937064268485011,-0.017018221251626806,0.0918958802990974,-0.09460324939174307,-0.017588904698846088,-0.06411648527014793,-0.14891211744688193,0.026766685829011386,0.012358507037958807,-0.03769241453546381,0.08070698849384342,-0.16210826364638894,-0.0987472436898441,-0.17281758414680778,-0.13510773956976344,-0.0528476188957534,0.07265775363741302,-0.05773168436232737,-0.08418565587783396,-0.12476695443104359,-0.018628829614144263,-0.07322551647225328,0.07187572560587546,0.044321548342102224,-0.05796725200185617,0.05362963211847865,-0.020871857165122243,-0.0677507691696447,-0.17395831371716475,-0.11536100970192054,-0.05316264707025277,0.04720820663806727,0.04161551060423272,-0.05912637477891748,-0.06967080797491212,-0.1268705955642903
L-M-FeTi_z,-0.3425555304329707,-0.2155052361557348,0.14739692351608513,-0.11120639796925433,-0.14219109343961997,0.37547296611772946,-0.20149247279153185,0.0061438597463925404,0.3529981198274392,-0.40246164445325455,-0.34027337873158503,0.169418710343956,-0.1873813542126023,-0.027148835981820073,0.3350071135092385,-0.3663081635757062,-0.1831509188216315,0.21107087132370525,-0.08766625385164094,0.20385947639472962,0.33124381197241703,-0.266666564430387,0.07414508284501434,0.26214744963524916,-0.42230313266801456,-0.3249186420119987,-0.02333077199762899,-0.26515946942999113,0.10951277441463567,0.2675670581790543,-0.4102184405218944,-0.27020910985286756,0.3644741249889861,0.3471343883260645,0.197697361289095,1.0,-0.14514502632502585,0.16892894863611013,0.8581009263325756,-0.3572472226293506,-0.29289678936576696,0.4303326357086944,0.04055655570081275,0.1922783057768921,0.961021613906106,0.014639510840782155,-0.045517726501210935,0.29407178532621964,0.45023379369963984,0.26587188209448825,-0.42623136269480616,-0.29321534027616064,-0.23495395882334866,-0.01838797182593256,-0.25460476451185726,-0.11297103697875063,0.11821843833369712,-0.23704771892612087,-0.0417795276308138,0.09738341881312508,-0.4537059838865804,-0.4237317503243522,-0.36604167385651915,-0.22952584817814212,-0.06935664560195902,0.14926685696047595,-0.37898924040142407,-0.4090402392538595,0.18105229698975203,-0.203308969713395,0.058454183223772986,0.10910194067046379,-0.23022642327985504,-0.03388168086559303,-0.1297115761799279,-0.47061059744803596,-0.5158046359770726,-0.23053022406148005,-0.22522230926160017,-0.011080006851944367,0.06639132463036715,-0.44062849794402426,-0.4851425585870568,0.1555071877009496,-0.1822033357605954,-0.06946744501330383,0.005190209031972538,-0.24551646880927144,-0.03261540241353967,-0.16658217139060982,-0.4180779769021111,-0.49340375388038016,-0.15589151823478747,-0.22044137728126753,-0.11451687518119029,-0.0018584682625071563,-0.03518992285324683,-0.06444982079028681,-0.4582734053049941
L-M-TaG_x,0.42070663325324037,0.1721997943048008,-0.15980706047041168,0.19583528602344602,0.17535166977216116,-0.24117269695300533,0.28212381946917586,0.008600802834400035,-0.2667835057899631,0.4725479738214408,0.31297929057021473,-0.10143891532276154,0.2968037093254747,0.030440630436243597,-0.22462091146084925,0.4753795077866099,0.033186958364700876,-0.0337905129430508,0.03626641853964665,-0.030900850683232894,-0.1399541115927636,0.1928400164378136,0.09205421406118498,-0.10577526072510604,0.4726412248023956,0.32698178560383007,0.2569365460765937,0.20342519547623572,0.0478004591245058,-0.08722832516476607,0.42892544836556284,0.16950264929595246,-0.18459082808632823,0.39087332108874595,-0.37940112609609294,-0.14514502632502585,1.0,-0.37333641266381523,-0.2856764499533622,0.4763199757666163,0.2535853695631474,-0.42782633392645764,0.9453752114841678,-0.3318644704051655,-0.13807060956742312,0.037057446089485996,0.1742175309982516,-0.2836893280398342,-0.43788243526191667,-0.46357255187124474,0.36426881285411344,0.3446478835743908,0.13455985133253168,0.08805323616017365,0.3105828598661364,0.030763888187704112,0.0982746370304467,0.23784479753707344,0.028076193028649235,0.09089370958160391,0.484817644267322,0.43550213524615483,0.33359690367471984,0.23734726865181802,0.015767815489317157,0.06512242518792262,0.38545939374429516,0.03951730278350417,-0.025979439330454636,0.0316364519488671,-0.14323651780824187,0.15883327993606966,-0.029187145916231522,-0.10351152474456339,0.2978222651417557,0.44549033300634433,0.4120304983392437,0.13163947601744466,-0.050151074683319065,-0.0745946338387644,0.1802898154940425,0.46854327257291795,0.30816310748257925,-0.19072206862800245,0.05655526464456188,-0.09698446809618588,0.16666541847751656,0.21732102367249215,-0.04593735670808401,0.36451706196119443,0.42736393251166516,0.4195001170295866,-0.0460666868832738,0.1296384278938365,-0.029381215635086038,0.17499424114992765,-0.04744743910799504,0.053555993375527855,0.48713390683407043
L-M-TaG_y,0.001292457904458775,-0.006558540169042077,0.015358906121844412,0.119865032959445,0.028224046547350678,0.1501897610206846,0.1031228512686184,0.1277632992167979,0.18463102317558114,-0.06902108964877991,-0.0426485688203245,0.0028445916999894033,0.09425946623433745,0.09037703481199724,0.18397301254056336,-0.11622570751457809,0.2110248809237501,-0.22050237926954316,-0.12328411336400313,0.12710096563350373,-0.04829554954365908,-0.17376774416240437,0.17382480031271974,-0.19689174946215193,-0.033622432290262516,-0.1020395046166969,-0.00032597232899012285,-0.15193397826765892,0.157885145170441,-0.15400319846030244,-0.02846521362177961,0.13698899137247386,-0.2814620090552161,-0.44508875160858136,0.9519119117331586,0.16892894863611013,-0.37333641266381523,1.0,-0.0057091892169223385,-0.08255063517234809,-0.08937232688647881,0.05422942634575736,-0.2999941799014252,0.9828937189373421,0.09320803825144211,-0.006371601825558513,-0.03913429892652956,-0.010415177129769384,0.07129043500333328,0.08558452576894288,-0.10021234430103577,0.031233654300753436,-0.030032965347258255,-0.0310162524288622,-0.026238805014296512,-0.010138033869551961,0.09021469056774595,-0.003866850943116801,0.021665054480393197,0.09059889275863339,-0.025997477794059143,-0.13417743649658365,-0.025966936487467337,-3.182209543921403e-05,-0.001285895595343709,0.08349160913869089,-0.09428634336791825,-0.0039487070542448335,-0.06649727395675299,-0.1354852476071051,0.015887852440075918,-0.02909979964445224,-0.05169139667685591,0.08610053070007972,-0.17756943688093188,-0.07758620108963268,-0.16938953613317143,-0.12015404245318557,-0.06633974757221778,0.08401478973606513,-0.09372442448863574,-0.058047330506003525,-0.1317609299227605,0.0005257437607072998,-0.05706318055735516,0.04387388223565547,0.022675917417569646,-0.05089709766022633,0.03885716152475414,-0.028496197829561233,-0.04108213162913994,-0.1737294976697993,-0.0876848440188029,-0.04450155093327425,0.041875468925898385,0.024507566517305665,0.008116322096187548,-0.05560169831791754,-0.10749284707942842
L-M-TaG_z,-0.4592505861802438,-0.32588165752506904,0.2789736374327743,-0.22825179932056533,-0.27446906042415536,0.4190952954752292,-0.31535432461435653,-0.10115169086214529,0.4120005071347683,-0.5699159790305142,-0.45455412230187414,0.1640105936523463,-0.2969855001959648,-0.1330416813978254,0.38042555546489476,-0.5545392724142227,-0.2253878294757741,0.339915113197651,-0.1672304149835543,0.2566718517803197,0.4243541395119299,-0.3226986683827176,0.0669037949708303,0.40292898863966775,-0.5906781018918216,-0.36691423076174945,-0.08098334858590746,-0.3409556245841065,0.12597768406989918,0.38743032457126875,-0.560545351136484,-0.33943022087623137,0.5080431958478551,0.4220120410347204,0.009014645202016908,0.8581009263325756,-0.2856764499533622,-0.0057091892169223385,1.0,-0.5353440523327531,-0.3524058499901181,0.5748331706397937,-0.12129159892335212,0.005967905094050554,0.9330498551310752,-0.05156528954603761,0.0009620467550063452,0.4051421455376507,0.5418656752647215,0.44085903322908593,-0.4997572488372794,-0.4322264460820621,-0.3094251509029261,0.010672009821883125,-0.3251151866935828,-0.1941490603492171,0.0564173992451972,-0.2860667360955975,-0.12554732312107114,0.04688702409289593,-0.6322177776036828,-0.5247384257493419,-0.4667418013660536,-0.28059095845832366,-0.1417253288482064,0.10554303728567196,-0.4969614185263165,-0.47563497842407376,0.29983983114959156,-0.23665051298467008,0.0664972188898031,0.062192958874685844,-0.30104208682045513,-0.04433546753776636,-0.12251714271423232,-0.5815326698527397,-0.5679785909719641,-0.21031019418253627,-0.28838593876691815,-0.033452933508795524,0.07241483914026407,-0.6000178205362553,-0.5391260566414878,0.2668780393087718,-0.20111904552959836,-0.09832642334979971,-0.11228241665629107,-0.3318507886934073,-0.091956525920614,-0.2945931281517501,-0.5596063645903652,-0.5600231552005346,-0.08246320889949857,-0.27425868952574994,-0.16170125731202328,-0.10851745382717193,0.03152408100942735,-0.0013019285343751534,-0.5918473285142277
