,L1A_abduct,L1A_flex,L1A_rot,L1B_flex,L1B_rot,L1C_flex,L1C_rot,L1D_flex,L2A_abduct,L2A_flex,L2A_rot,L2B_flex,L2B_rot,L2C_flex,L2C_rot,L2D_flex,L3A_abduct,L3A_flex,L3A_rot,L3B_flex,L3B_rot,L3C_flex,L3C_rot,L3D_flex,R1A_abduct,R1A_flex,R1A_rot,R1B_flex,R1B_rot,R1C_flex,R1C_rot,R1D_flex,R2A_abduct,R2A_flex,R2A_rot,R2B_flex,R2B_rot,R2C_flex,R2C_rot,R2D_flex,R3A_abduct,R3A_flex,R3A_rot,R3B_flex,R3B_rot,R3C_flex,R3C_rot,R3D_flex
R-F-TaG_r_ma5,-0.03428806469833766,-0.33529955135208067,0.15617236201360765,-0.1657937696867134,0.011924872944478592,-0.2192327625351853,0.012311964214833193,-0.16943976506152617,-0.24520471524615478,-0.13648828642877328,0.23640365042789452,-0.2970235848383466,0.13519084539290596,-0.09856658042717469,0.1569425911628431,-0.1037527708851249,0.07614871692321899,-0.19722690023009604,0.10671889548850992,-0.1530262521497002,-0.0736002347134592,-0.15388139468284875,0.1458120039672045,-0.21663879140860953,-0.3953251548822066,0.17239458170525368,0.07900871114566257,0.025680836580306784,-0.3674443849919299,0.19056709439603062,0.0851300888721392,0.3273824679730315,-0.2896591431738171,-0.1357307595801262,-0.06234955509986824,-0.27169165202702494,-0.007697092932294944,-0.34075146888609953,0.16276064677065577,-0.24097176843291723,-0.1095517139468211,-0.23810281486610962,-0.006613212666786894,-0.059437647313733556,0.019357855028651196,0.138670066620845,0.21833145460211664,0.20527058281354646
R-M-TaG_r_ma5,-0.24780829133267965,-0.0338512770369618,0.162528454332004,-0.10554515948373519,0.30382794735152824,0.018345953880457674,0.02011496561253834,0.09349011318481858,-0.22991013918700226,-0.21239896720386656,0.2689783093700204,-0.25512269777164964,-0.06299692830846021,-0.2928274446606342,-0.03777770601333568,-0.26601456571054133,0.13612559341001362,-0.4146364070216515,0.19779026961807045,0.009527740259992621,-0.15186215253143256,0.15716873959923305,-0.14408337120541823,0.1297850091204141,-0.06617350502145589,-0.25417644322980953,0.06853822633817658,-0.041973982105569484,0.0639253814578376,-0.09287092188979916,0.19810557172194473,-0.12984081977311893,-0.2676791297258106,0.0742862597461601,-0.20738371178256654,-0.4853739139374925,-0.23347428937903023,-0.1721087735234882,0.012008927839665841,-0.31642580838622514,-0.20586382299819905,0.010624315332405676,0.14463304814395567,-0.2525361462091887,0.01563853733179931,-0.23048996094797836,-0.11296535780126093,-0.19289381285108095
R-H-TaG_r_ma5,0.05794817673362847,-0.3475975601733679,0.3053500287865424,-0.3061533487587812,0.1619598873837339,-0.22668111279633218,0.06280836120737918,-0.12325679014997963,-0.1128218506777752,-0.24189075925572442,0.30160886618176597,-0.34038257061863836,0.08777170890027598,-0.13202657580052005,0.0452394384159508,-0.21410651025202002,0.1681525448262471,-0.37494808534611945,0.10666622990610883,0.08576007218233486,-0.10646689393384895,-0.021466602873199715,0.030029149645909334,-0.13071607388380493,-0.17330400441048058,-0.021360311321152164,0.0675401943242833,0.011206124487608028,-0.16429323561898382,0.1150795640744671,0.11103214249091613,0.20744363756757617,-0.10116344070196714,-0.12046028199760334,-0.13330624332472715,-0.22182631119620955,0.15311442570057182,-0.3623783016531965,0.018369708925961074,-0.2567741938887723,-0.10626876805926672,-0.27376958898373127,0.12580377137415577,-0.23533941644292525,0.2933406813799556,-0.018363146818750172,0.18098950111128254,0.06191967114278755
L-F-TaG_r_ma5,-0.4382911515534299,0.18901768134163618,0.06533368662955999,0.003655296217725239,0.4324887163383375,0.20410733649950788,-0.010176885453183916,0.2218169153010409,-0.30560297493325334,-0.10935462497690614,0.1841562751325284,-0.15083743535398508,-0.08123720325741238,-0.26841061094206264,-0.00281166320287419,-0.23808992785155123,0.12757836088689223,-0.2998540291096892,0.10949829149312966,-0.0479785109751945,-0.05375820660329266,0.11193321742916357,-0.0902444533803971,0.10164389789237993,-0.10689019478802707,-0.27726870823794675,0.01724674307654217,-0.05733515897146229,0.09933630406633742,-0.1605731178743714,0.1976540271366197,-0.18806928057263836,-0.3363425354720301,0.026217579245456167,-0.09336678557930493,-0.3652013954133282,-0.22674668723684027,-0.14968537110462518,-0.0007683825245315963,-0.23061878591892182,-0.12364995928090527,-0.070399965327972,0.07479514217399086,-0.18040821085173658,0.02526201924280263,-0.14461381737366028,-0.1268751110479074,-0.1685641529839354
L-M-TaG_r_ma5,-0.07343426380622245,-0.23117171549950283,0.08352322743626553,-0.09822332167276202,0.02882377021887229,-0.12376010869100375,-0.015194489218671007,-0.07547651758680601,-0.20285559675997336,-0.13764522389828288,0.33033586049214436,-0.34375520808096544,0.1588717819884277,-0.04919838343874898,0.10780889684738229,-0.10677363920608128,0.07573363303184286,-0.17375664780666458,-0.0013822844302843536,-0.15154413581554482,-0.05879525432795566,-0.20527731195459856,0.15059092824906117,-0.24737335338066957,-0.2691063765308967,0.04022038075792865,-0.032745155094756034,-0.03516918283760398,-0.2980548734587596,0.03729546088118464,0.045525891062693224,0.20684261284735755,-0.24055090749454686,-0.11442284438551698,-0.05798750222581008,-0.24574525064796654,-0.016750648861278996,-0.30404059566161457,0.1430937508525933,-0.23983390887638906,-0.07545525066929942,-0.2745550391303343,-0.05743840130018426,0.010407240490476491,0.03628234526909519,0.20847536071305264,0.2524818266472149,0.2466350575661626
L-H-TaG_r_ma5,-0.1206841449354831,0.0014430494786671487,0.09903262471320468,-0.09984074610295486,0.263715225507653,0.032777405481815514,-0.04068143652453283,0.10274553168902958,-0.10471148260190127,-0.2664461433358857,0.2353023410912397,-0.0824758869827307,-0.29600849584076966,-0.16216898903481144,-0.012781139880234311,-0.16385467134371323,0.12412429211658853,-0.5373195672560023,0.03681288288845958,-0.05756841875361931,-0.4142093382954957,0.05947326567263588,-0.18187211012814974,0.1310600980620531,0.12312051862625496,-0.31571786718369826,-0.08776802673240172,-0.23604126081841378,-0.06630763558576444,-0.20807679880154345,0.1731365076317215,-0.14366612785450658,-0.09655995181544788,0.15917571115938442,-0.04264270093152015,-0.30725371988879213,-0.20469985138460461,-0.08182402277511686,0.026486164863233318,-0.16465959385709847,-0.08884588296612993,-0.022558909674555778,0.08652676421312192,-0.11154358121435987,0.04178677344849856,-0.08781550449916486,-0.046370387142784804,-0.05917660229621156
R-F-TaG_x_ma10,-0.26839658061569366,-0.008184828394168639,-0.0015384506425288312,0.17885084728724895,-0.13274399753129176,0.17683033255857436,0.19328877124242289,0.06650904340709565,-0.22537371116988156,0.044780213265055255,0.09448292381670678,-0.17489072249499313,0.20902456940917816,-0.28664102693703886,0.08572573213193722,-0.2782286671727009,0.2122975117919015,0.13003341111521152,0.0525309545576767,-0.060644934328182826,0.15427959048820997,0.03478965158045916,0.0640351633992065,-0.16899606764311492,-0.15284483170958849,-0.09087723635698039,0.021918778656315124,0.3013498288110972,0.5634181611958177,0.24328955040540462,-0.3748398701293252,-0.06233936034531504,-0.261186708595852,-0.17554832522729275,0.014454013961247805,-0.027418523471671608,-0.042100899519548846,-0.037859466578510276,-0.12256337595862454,-0.10346114477149039,-0.12620674959385542,-0.16121783893420435,-0.11987160496090887,0.02232435449872848,-0.010068250130615646,-0.026459778840527595,-0.2909823763396649,-0.19846613290112003
R-F-TaG_y_ma10,0.3915115630843706,-0.3265570440998102,0.3607340676925256,-0.3879157599320897,0.07564626302824268,-0.4532010653883161,0.021676073741519343,-0.3511970027894088,0.19146281257702977,0.10541560615448403,-0.28066823781154093,-0.004809887245050041,0.3341806044548999,0.16385076959296987,-0.20604652462749587,0.16317818765758088,-0.01146940789557532,0.04027496536495613,0.2400870423274331,0.3150656985050422,0.1356782176196394,0.25605371630643237,-0.11595154408590568,0.1371196868497862,-0.3257779378380002,0.7900835683345895,0.6798357439871532,0.5552635543658384,0.0879209051568471,0.7502053607269575,0.24228572645584878,0.5574096367691678,0.19763026143318765,-0.1617695113504942,-0.2336571615067464,0.18979658205183556,0.39070133860219,0.0197584049978446,-0.13121652958735894,0.04821694886481553,0.06997048036537594,0.1332402033374919,0.20791606902437418,-0.1955543230452816,0.06168941163321208,-0.19487622447668984,0.03198784733568577,-0.011416747737229487
R-F-TaG_z_ma10,0.5208409248296105,0.09971854717538202,-0.14488697136927767,-0.07538648720965822,-0.0662789125366795,-0.06981888284472947,-0.2970364906107935,-0.05721967342875774,0.5472541415992445,-0.054362481099186385,-0.2381298461042501,0.28456316014538585,-0.3268843150901265,0.4545357573005174,-0.22903948639679358,0.4648367975051873,-0.1192055573205711,0.04960298982421056,-0.28996982865581616,0.11295995527133605,-0.1432079607909436,-0.1530194117975335,-0.20525906248036352,0.17357620465584883,0.49656241056239975,-0.054306277546240025,-0.4719609405317971,-0.5114854279313804,-0.48380172262895765,-0.2788962369326918,-0.20951837843187213,0.030436964416325256,0.5378671802095016,0.3938193163653895,0.1209425291297816,0.18686373581765442,0.09318791778114457,0.16566696726866367,0.22062064108493595,0.3059487597401333,0.22842866865423683,0.2203757621263726,-0.01034553199980232,0.15760192391897854,0.07770208267602083,0.1681727814433495,0.3652427956374318,0.3001667616637123
R-M-TaG_x_ma10,-0.11384933795862098,0.22342147992845085,-0.16715155188315517,0.09843203874432493,0.051774160698358974,-0.012456486407671682,-0.1523082046766948,0.053338976144413096,-0.06797919862870613,0.27181135227553543,-0.3673803012483204,0.28798455374993204,0.01704030766798608,0.21360842885859727,-0.002796173612355236,0.36354446987417166,-0.004292430511369549,0.23051114086352267,-0.012046949009049745,-0.07391603665510141,0.11604513213724797,0.034691180401525495,-0.06287703075555753,0.2108492964742617,-0.08535788645299142,0.11816665651583329,-0.017191828233584495,-0.05173137610381776,-0.05462570310047178,-0.09749468041024882,-0.0599535594491687,-0.06578381559165292,-0.11178129573936939,0.0836496113542981,0.39646318536227587,0.4118523927981335,-0.1523532158802527,0.7662647071544956,-0.03221346644532291,0.5143632462247925,0.08580433464760244,0.028674843818448485,0.031929579467762356,0.04352021197051265,-0.05636110102561023,0.0044264449622331845,-0.0005738520752631067,0.0628170615903086
R-M-TaG_y_ma10,0.042524136316419846,0.32214835803271863,-0.3355723386119752,0.24576883547303885,-0.0628182459605951,0.2686248835573457,-0.17429319371132182,0.16815785082438944,0.24283601718258033,-0.1101152930826874,-0.006315864854563718,0.21272857153488167,-0.34351466947352527,0.2343735235755698,-0.10153297510878495,0.2389729040168751,-0.09400176558167316,-0.002069892512442505,-0.3436723261835769,-0.14439139035067733,-0.11979716431918654,-0.3318757700785724,-0.03058573917164259,-0.013659052926844375,0.34911298885303427,-0.2242259684681911,-0.4128056001555499,-0.4118747195619477,-0.23807704548332978,-0.4035342644978114,-0.026709497738132103,-0.1973584550939654,0.1316272778569485,0.6626391442806342,0.5308666407643292,-0.21917458803057513,-0.7271171800215747,0.07324235181737423,0.7136442745673645,0.1555017009358819,0.005134876193265183,0.2614728688133504,-0.24099471404725975,0.3723496117257391,-0.2836492387908763,0.3615370712523884,0.37024906261561813,0.32573904347541044
R-M-TaG_z_ma10,-0.36473235271211474,0.08529294494320698,-0.05356727603285951,0.13929110774345277,-0.011158712907288764,0.05106798352076548,0.03129367815491679,0.15561671459618892,-0.4251639005893105,0.21887163250736047,-0.08138582874452882,0.05913204141524982,-0.04924843321694319,-0.13715123760336217,0.14817865905937116,0.009670987091802962,0.10094159289004379,-0.12034870281282783,0.18840098971556196,-0.15653797329149347,-0.047342930319085284,0.0333016090669697,0.17881763089451946,0.04850143252468175,-0.24545229298834204,-0.13573095101594357,-0.029693024704919014,-0.01612165764453305,0.04302265083819411,-0.08130599249322346,-0.1301824578968432,-0.11501389814602912,-0.4829287911688009,-0.10944133269094208,-0.44504990964971747,-0.4144102258462042,-0.14402680766351497,-0.17051489496517758,-0.15735326788805057,-0.36634493795180684,0.03675410320553383,-0.15398709788637416,0.11987113548953796,-0.16668682832013387,0.055594958010810325,-0.13671940692792167,-0.1500818312305478,-0.14006584411868306
R-H-TaG_x_ma10,-0.03542563571506409,-0.01608026244277912,-0.030850872289526727,-0.025890977569600914,-0.040084448163652475,-0.018769455639196086,-0.11290333201393903,0.05812221535278464,-0.11357599222558935,0.07112237531793744,-0.10466678353528512,0.07203484514578645,-0.13090418604380344,0.09504229477671626,0.01719192969524011,0.16096306906325114,-0.003924802245440109,-0.12230983487329404,0.14922722334197386,-0.03108412749761894,-0.027302067258241844,0.021208743011281214,0.05489195314263313,0.11813552583355097,-0.08927488565065755,-0.02611059057050457,-0.04220632238100401,-0.13499315710938453,-0.22722302678733597,-0.08070407321569496,0.02473698532883576,0.02967690189026086,-0.19071703930299766,0.15844908569198302,-0.1005390382223666,-0.2310577821624573,-0.08689706402236035,-0.11858084381769848,0.13955149599957342,-0.11993994850191092,-0.019155102871765715,0.3833450356704139,0.3862797866056944,-0.21907946858622515,-0.18801341162750396,-0.015017052996804668,0.4783438572757163,-0.020433982435224523
R-H-TaG_y_ma10,0.48193966765690516,-0.017172576447643802,0.1521110860725914,-0.278419845259728,0.13303527444117538,-0.13868437277837772,-0.14638067533743204,-0.09460662063784107,0.5030036839376526,-0.06826204177290358,-0.23415426430177844,0.11005244018909806,-0.091750469425507,0.22259759208697283,-0.36158506658326717,0.23251511526038646,-0.17536552884691287,-0.017791127283945437,0.1279642411984177,0.3745481315649785,-0.036980172117454,0.3385284808060337,-0.3261291970490859,0.44666329468305416,0.40171979470970903,0.07293756698075825,0.08566124366265729,-0.03991712871981524,-0.0003147954846006168,0.04804038236393011,0.10347705075776596,0.012441429269534473,0.5214320969876661,0.3131436884388718,-0.0619479988949417,0.15494135655875343,0.19317434742284817,0.18175711546281564,0.027812559655504818,0.22207217201452845,0.016566981861112776,0.7031300275231309,0.5713545789036912,-0.4735589832969725,0.10130330434756805,-0.5767192699499654,0.12317182235349598,-0.35229064865088916
R-H-TaG_z_ma10,-0.4367892901722347,-0.2713407396401389,0.23434494262549202,-0.05726505047652387,0.04275635141396687,-0.12380008785577433,0.2590185088138764,-0.047841528311503345,-0.6389262029964865,0.05059618044823746,0.2304345790767003,-0.30600793661471487,0.20105239245012826,-0.37183810904612313,0.36078702412992053,-0.35625239030990524,0.2996461600123022,-0.2848839210309657,0.4035309046599084,-0.07297472551141038,-0.06386853280052371,0.143557929741634,0.30581996454626054,-0.11912405721460344,-0.5542506952476387,-0.04245965602415854,0.22428844481233734,0.22831394638526345,0.05889585039131422,0.15934964869990514,0.04881369434204614,0.0822856138022004,-0.6258209836521662,-0.4150346814340501,-0.3153065951481147,-0.2884959526868168,0.06990765142913367,-0.2925389079087934,-0.26348528091450135,-0.35646408267499485,-0.08348270189930218,-0.41311428112791454,0.32431417938591295,-0.5525123100620739,0.3686330281915145,-0.3689415404334941,-0.2409232203796183,-0.35543638522062243
L-F-TaG_x_ma10,-0.1336813131093876,-0.09142913413098708,-0.1598261563147219,-0.04775648546672891,0.19011573580516175,-0.22202219999080677,-0.29148557399384867,-0.13148058363836473,-0.0943305588070339,0.0062168854658349,0.030088435064821624,-0.005246739930491657,0.13573433425998446,0.025155962161850634,0.10862679107811604,-0.011527417178446268,-0.04103537641170333,0.14487533370269212,0.015030752967817664,-0.16255761758103449,0.05621777525569911,-0.03011661875548406,0.07228351017517301,-0.06817770631485508,-0.15001491210289988,0.11102721459439213,0.09655969385802242,0.11167159950297278,0.0422229391722824,-0.006332453580822721,-0.05695364605747817,0.004915528375212791,-0.1070769374856422,-0.23293526309571186,0.15011272658905625,0.14211158576996533,-0.003821579169472745,0.11680784231086677,-0.11142223918423222,0.13829754753367962,-0.07417229277133938,-0.10191617277563514,-0.14062379316237422,0.09792083706671315,-0.0724524263704122,0.06582537929785161,-0.13785234799828297,-0.0037360051260993416
L-F-TaG_y_ma10,-0.3186017350938958,0.8142537320671509,-0.6910631885771117,0.585332394590008,-0.044765964104490547,0.7242462765132066,-0.35084091836408066,0.5513837076335147,0.14457703215000015,0.043282755694688556,-0.024428213551921495,0.2693146252067042,-0.366365403605229,0.14915485147604332,-0.09918680103164096,0.1705803526444574,-0.07065272284424073,0.15221065199113565,-0.39467424370015924,-0.20433060202845352,-0.025528518705397463,-0.27121561461049154,-0.12704250939886344,0.04291603150677743,0.3827616900244383,-0.3500337833668405,-0.5132615742918681,-0.48081344570806994,-0.16145619856564022,-0.5061013409490873,-0.145242131003072,-0.31508045650875527,0.12824095147039846,0.35160751539471957,0.3001922591781557,0.013565428540454127,-0.3297243551452817,0.21242404270496515,0.2364825264439032,0.2051648956912519,0.08091298932159564,0.11823045007990492,-0.2381163052540736,0.340613673801858,-0.20393622795700853,0.295311917606714,0.16367912583694041,0.15007392947775502
L-F-TaG_z_ma10,0.4209370726465949,-0.031982352606938824,0.32761768482125003,-0.4398538126032908,0.4788043275691154,-0.1746788187069621,-0.031740128214509535,-0.14791327136820331,0.5875721194098331,-0.3741471633968253,0.12172778299404,-0.1493205983545415,-0.10407443906256392,0.0573841103025971,-0.39005516202743395,-0.03780975723806473,-0.019438936665014932,-0.19422880046188754,-0.13105058314678034,0.37871812414894424,-0.13383815464768248,0.17050687618051452,-0.44984057029786145,0.27386693757788594,0.4887155627419339,-0.06634604991726764,0.039304062593999864,-0.06914818195361813,0.07414774707852936,-0.02301209369816978,0.2414737019117975,-0.0088008925774741,0.6334023620689736,0.22563170612065356,0.10137937269232619,0.08172693699434368,0.11930428085820756,0.08161989058907909,0.08033960512708621,0.24525403726287248,-0.08381991730214007,0.25850128434497693,0.12246803660699795,-0.14920391528218527,0.13897342721644396,-0.2304175761632209,0.06724377671600035,-0.04031661350514516
