,L1A_abduct,L1A_flex,L1A_rot,L1B_flex,L1B_rot,L1C_flex,L1C_rot,L1D_flex,L2A_abduct,L2A_flex,L2A_rot,L2B_flex,L2B_rot,L2C_flex,L2C_rot,L2D_flex,L3A_abduct,L3A_flex,L3A_rot,L3B_flex,L3B_rot,L3C_flex,L3C_rot,L3D_flex,R1A_abduct,R1A_flex,R1A_rot,R1B_flex,R1B_rot,R1C_flex,R1C_rot,R1D_flex,R2A_abduct,R2A_flex,R2A_rot,R2B_flex,R2B_rot,R2C_flex,R2C_rot,R2D_flex,R3A_abduct,R3A_flex,R3A_rot,R3B_flex,R3B_rot,R3C_flex,R3C_rot,R3D_flex
y_vel_lag_minus_2,-0.12625035219392647,-0.021153244862674666,0.005534898447691994,0.14933684150214607,-0.17589689844046436,0.14399155718848936,0.11923114346974648,0.01038631136320996,-0.06405234219685954,-0.023189830765128948,0.13493579272573442,0.006014372052480767,-0.08882728896137651,-0.12563958324725194,0.15109707065407504,-0.11009955893626618,0.0699070607817812,0.17160341820467123,0.21439036679805276,-0.023870300548414065,0.011015376186054325,0.04279309060128462,0.20001254161069362,-0.1089126750650645,-0.1160837661216746,-0.034456686831928665,0.14053109978940864,0.12658857271808438,0.07479890522375361,0.11514841122128282,0.03652805466471758,-0.003775221888896142,-0.15743001238784857,0.00534213554285818,0.18789382079009018,0.019760914088056105,-0.1824377615330134,-0.004088684254955218,0.044424440206164144,-0.11619572841362666,-0.1373360808373566,0.025975202271168375,0.08346959666456806,-0.03584683895450924,-0.09584588456898982,0.0377870052561361,-0.007376044560169338,-0.09509235866365277
z_vel_lag_minus_2,0.25876405825153787,-0.16258688383351108,0.12383964697901816,-0.14241158237426366,-0.11299609335062925,-0.11768895730586627,0.04838358077718604,-0.025797411571898653,0.1342085162876807,-0.42912597497514493,0.375419518123898,0.20453797974328483,-0.5449797108960264,0.23887715908845206,0.29567809109353593,0.2746958906096048,0.29208166297896904,-0.13315310027221905,0.44622874785670685,0.1193923802103313,-0.2670199729217496,0.04845159254943942,0.2695272440755656,0.00017228072360015776,0.05964157102526275,-0.0067453575661681215,0.08014767054047331,-0.09663735474306417,-0.24611221365611027,0.0248864491556907,0.07534393606658002,0.10950527383701965,-0.053281760276769174,0.4470881189172318,0.13789794738968222,-0.41216417911071296,-0.4469323533524013,-0.3328601487492365,0.18930638068398548,-0.17183909342715797,-0.05225178958063172,0.4678621310682004,0.5289975673306867,-0.32984919194132206,-0.026291005017476384,-0.138671209331871,0.3103070380529888,0.05444986577075365
x_vel_lag_plus_3,0.16786513797772193,0.11908874964984853,0.11949888193821477,-0.3897524180540428,0.43956933223756706,-0.29769975187140235,-0.1611581620446509,0.08556627447516084,0.12552545488166145,-0.22036314792622144,0.16596806160323202,-0.2426014082544816,-0.0877778542291631,0.11446982559091204,-0.07862753361556764,0.31149381566454976,-0.13155053518753676,-0.27294028130161435,-0.21686925016277048,-0.14932743262675255,-0.22212704440861303,-0.17116129109949718,-0.22863164935174468,0.3041163504880352,0.11710135187404407,0.12828182322206771,-0.22613693720021763,-0.36706865980345194,-0.42256675619647993,-0.27496827022440906,0.05515983119436869,0.15077697503478388,0.17211582875854825,0.19150359949279652,-0.2318408591287155,-0.23908423329790135,0.10499346095642606,0.024958349615958792,0.08353160181817502,0.3457628809589134,0.28211746905194685,0.017591504640718895,0.10389768203745352,-0.10652717211886072,0.2517222860455517,-0.1450976863405451,0.2384028893795734,0.26896777950109557
y_vel_lag_plus_3,-0.12151602679941066,-0.023326530200869878,0.01644645281429462,0.13357358983159517,-0.16482907168536862,0.14987243072581996,0.1333784690274366,0.018931714035890963,-0.05847661142986338,-0.022333973097442384,0.0746296580581837,0.042794333875940775,-0.05932231879041746,-0.0490206803615205,0.13615257156465765,-0.07216243480000997,0.08344320097653395,0.16929748512465773,0.2139468216132552,0.009322896379761726,0.008727594032367867,0.08658641949792781,0.19257315008244352,-0.09811034987167194,-0.11094793406658987,-0.03312055336919988,0.1705389367398372,0.1279583039613516,0.06998420198581343,0.1027868448387629,0.06152582861235269,-0.015962854604904535,-0.1573746758839531,-0.0084460832079694,0.11588161106970858,-0.010632064294298289,-0.14411660187097278,-0.0753323568790906,0.03263526077171681,-0.14776431750417285,-0.12729226352894907,0.02496362716503234,0.07930564734791087,-0.06506232005878787,-0.09025209588576974,0.0002115081146152018,-0.025712328442126276,-0.10465050706923687
z_vel_lag_plus_3,0.2568374071949556,-0.1655853907062224,0.12603313560001675,-0.1503038350610485,-0.1172670923155269,-0.13649713134921695,0.02452909263014063,-0.03216140316276066,0.12059815778214991,-0.410155207173628,0.35051405575868133,0.19513022623486748,-0.5204488331114043,0.23269429275589923,0.25879077685503027,0.28008757588783145,0.2773448001782326,-0.1252907087994742,0.41931928245583133,0.10710926270084761,-0.2520699123324496,0.05471446498729102,0.23026706354950682,0.01151471637408054,0.059842189739766,-0.005622811092081404,0.07267521965586204,-0.08212573633446978,-0.23771586849334006,0.044501447063435604,0.04520877436325055,0.1087026448943201,-0.046897102190043775,0.42674896186054356,0.11805815416217035,-0.3934478125584516,-0.42846594652468817,-0.3242761300850579,0.16843058893252838,-0.17333768502986174,-0.04635258613030893,0.443077547799179,0.4934824927623619,-0.30704066873298563,-0.02192801035669244,-0.14190887669782207,0.2800118769763848,0.04261010338575937
x_vel_lag_minus_3,0.19822125491147127,0.07483791328793157,0.13504758843957576,-0.42769412648645594,0.44959400076011835,-0.3413346758200962,-0.15947640955893597,0.05445679881058358,0.12922128774177755,-0.22627667071684757,0.17732702861229016,-0.23575472666140349,-0.09683133394598317,0.1161773383629414,-0.07071754113056292,0.31152117999418766,-0.13546494848468038,-0.27207780356097644,-0.21437973702049595,-0.13450070845074943,-0.2170665463286576,-0.1382565486229551,-0.2329542475781087,0.32867288718983895,0.1433143230005056,0.09383331498317815,-0.23292906089283655,-0.39864056104502044,-0.4369061700015655,-0.31291990144724735,0.05773711832535589,0.1231060377830728,0.17627720638898234,0.17698873647798694,-0.2522410197153139,-0.22725826944152686,0.1252571788173064,0.025250538509314448,0.06959135136070492,0.3469445812039641,0.2809038259948612,0.026667863483859775,0.11663586382131648,-0.10232184204797186,0.24355801099257107,-0.12457840830834442,0.24440000023975184,0.2861042083373478
y_vel_lag_minus_3,-0.12118241768093094,-0.02866448551243117,0.006987653487418631,0.14483709169943956,-0.17508007308447412,0.13325179236660487,0.11856508705872133,0.0026073304454634788,-0.06445710333630573,-0.02356598295514001,0.14414596198126764,-0.0027439180331870873,-0.09101146603981478,-0.13659162635167066,0.1553235854954806,-0.11673189045187131,0.0682279966363794,0.17213890156550266,0.2120774008325315,-0.03021977001603401,0.011244801714282935,0.03398841502924553,0.19973380961232268,-0.11378072213040252,-0.12198386637881092,-0.02662837890655835,0.13967784260441019,0.1330608373475953,0.07834874666818462,0.12563466742513346,0.0325352025257648,0.003516662280708216,-0.1567498675335062,0.006536340013779385,0.19998831820476273,0.027433694940181618,-0.18592068845833906,0.00606656336016743,0.047331411049543616,-0.10942921916224609,-0.13733948509102564,0.02710148473718299,0.085428742486689,-0.030305396410125397,-0.09667080440673839,0.0467977731152555,-0.002803698780276473,-0.08711164095264655
z_vel_lag_minus_3,0.25911084485410807,-0.16239484756398348,0.12262555889576529,-0.14105955402054496,-0.11183368351974453,-0.11452384037047957,0.05246073548011989,-0.025508251674625497,0.13671066245178976,-0.4321791778630339,0.37971526691196394,0.20666413477541346,-0.548985831073966,0.24031432252710946,0.3023563023104476,0.2733468787698544,0.29402013683527584,-0.13457921248046348,0.4511896648513281,0.12157703665022766,-0.26976964847624274,0.04740757830832766,0.27727728910333127,-0.0016595966838742291,0.0593502120258388,-0.006751014881505154,0.08092505499495561,-0.09926354272935649,-0.2471122625675159,0.02166288423207914,0.08073078555055728,0.110321768549666,-0.05432113359215695,0.45063284023400385,0.1411716845177105,-0.4156220196665418,-0.44954232438625896,-0.3345353654428496,0.19330257340342588,-0.17158037782125507,-0.05316575706737316,0.4720608636802294,0.5352832290106792,-0.3337527802566819,-0.026864061610656347,-0.13795832250093457,0.31608784811840396,0.05682231552016428
x_vel_lag_plus_5,0.16357722665710847,0.12436416873916073,0.11919230776254693,-0.3859043645479963,0.4408198102342696,-0.29045401530896164,-0.16059605288607617,0.08714787623235373,0.12557434995529657,-0.21875086675044905,0.16425222481406826,-0.24397580240915875,-0.08585248382542665,0.11288891466558969,-0.08039445464817244,0.30871959828084194,-0.1290953350895058,-0.273556074550077,-0.2135330210556832,-0.14830346534919392,-0.22022565109775857,-0.174911624183618,-0.22561955892890823,0.2997707542342208,0.11404598399147829,0.1313809702707293,-0.22438560117298392,-0.3645183377358648,-0.42173513423383474,-0.2690760698691935,0.05370544223664115,0.1521169462514885,0.1712280807686747,0.1937233561071434,-0.2292824645607444,-0.24117194426165597,0.10133072501694108,0.025239278444621892,0.08495462369062101,0.34303834886171786,0.2818501467726121,0.015206320585715102,0.10104892864138466,-0.10584904653222443,0.24955300920570955,-0.14971460767747308,0.2359885510717651,0.2649675712271404
y_vel_lag_plus_5,-0.10926779576045298,-0.04001680462980541,0.02404519136840625,0.1155629860358315,-0.1557863533945652,0.13226003451912324,0.13886670518986258,0.007544808961660109,-0.056264705060922605,-0.023504830035025386,0.06275589630841309,0.04413614382858507,-0.04907337002711047,-0.02881471226331492,0.1376035556992118,-0.061533576313101836,0.08522256539955896,0.16941849125545852,0.20768413016947115,0.0075304520137154905,0.006688617869505166,0.08491446785377263,0.18993669340842265,-0.10520962640798497,-0.11980750118441093,-0.017650306258425542,0.18093743428959208,0.14174025840331425,0.07601867329896915,0.11484215259370527,0.06614966004504487,-0.009174615636581712,-0.156510691198085,-0.010904518392230186,0.10647514243617534,-0.012750437916713627,-0.13683288445529626,-0.09215702949853592,0.0352473628940667,-0.15187264251287727,-0.12272596010055564,0.0251652517282237,0.07921792269245108,-0.06315075437874952,-0.0905093918161371,0.0044117855300111804,-0.024022626671360226,-0.0898475201194449
z_vel_lag_plus_5,0.25562001018347197,-0.1664830701157161,0.12496500007031468,-0.15247916680152734,-0.11867272040291876,-0.1433394179096925,0.015087591525569063,-0.0360174869416245,0.11538764959882172,-0.4018103945424605,0.33995971274583425,0.19238423563906068,-0.5097678290974992,0.23138764843361498,0.24452143151374345,0.2816482520459173,0.2702206161026905,-0.12231113337828052,0.4091737002182093,0.10246976578480871,-0.24670458825365416,0.05719829321362231,0.21697551720817584,0.015863744305162596,0.059585314558936654,-0.005191305661276665,0.06838205817748198,-0.07738086042481193,-0.23432507014500298,0.052153013410549905,0.033680309274684225,0.10972725968655557,-0.04421799753084882,0.4183013637506145,0.10915416392187648,-0.3864167429398386,-0.4192600019481086,-0.32165412004309135,0.1605571898124512,-0.1738584484921191,-0.04357541937248126,0.43330608086624345,0.4801023060943638,-0.2981874087092257,-0.019668916395892026,-0.14267948226095828,0.26929246060952816,0.03909515289680738
x_vel_lag_minus_5,0.20313421675559537,0.0668749984608602,0.13774032023374558,-0.43494036967561445,0.45168847925242195,-0.3475821940245541,-0.15810425405201345,0.04585468908824514,0.13005797730836358,-0.22751884243342388,0.18106202665898172,-0.23492600226027804,-0.10067428319130359,0.1153979005921835,-0.0685766629971592,0.30946372154615465,-0.135606336988851,-0.2722934369230603,-0.21382608681899803,-0.13086442332192558,-0.21492629013631082,-0.13165289555669213,-0.23155960158873704,0.3336460992532162,0.1511966372792736,0.08200438488655946,-0.23632825565084437,-0.4094703404391785,-0.4402016675348446,-0.32464024120117063,0.05805637153990967,0.1120743535005071,0.17693350332864682,0.17406194679377393,-0.2570979082390228,-0.22582163044313697,0.12859828857082012,0.025466465189871654,0.06582765289600269,0.3449942308544741,0.2807853277788275,0.026709222143233454,0.11776702469667767,-0.09791782017423505,0.2396490969408868,-0.1182960955902879,0.24371952285542747,0.2896520563154203
y_vel_lag_minus_5,-0.10761899149039385,-0.04758632256976991,0.01274659849887448,0.13034722298069573,-0.17092727607021835,0.107395209417748,0.11943780737886724,-0.014949537211468116,-0.0645975952749632,-0.023831290865624934,0.1537025695969593,-0.015438694089023807,-0.09050651035395954,-0.14810989855378387,0.16184051190355314,-0.1267742543305545,0.06753114736220776,0.17280197200229894,0.20692486859990783,-0.03628593729685963,0.012263588686748468,0.024835281369005504,0.19647391166757203,-0.12132250370551666,-0.1357105965719782,-0.006633980197980305,0.14518412024201702,0.1497085917021306,0.08597706495395291,0.15038731827608645,0.028002997110033224,0.01977063108299369,-0.15496403076731963,0.00581886862955526,0.21270342764227923,0.03936641764937371,-0.1848301767265074,0.016008515420014087,0.05057608925379531,-0.09924819534074907,-0.13533878539989158,0.030824478568686108,0.0902281040227097,-0.025210530055072816,-0.09719878166171243,0.0586775204651947,0.0034031791049696884,-0.07148714023527233
z_vel_lag_minus_5,0.25991197813535394,-0.16265439555162073,0.11968898962262987,-0.13905011908078285,-0.10914841517855965,-0.10954143672201065,0.059275324822778,-0.026018988922715963,0.1414254389810833,-0.43778139701903923,0.38785479262345596,0.21102910644333062,-0.5563937584443822,0.24313903448656227,0.31485093588512014,0.27043701201439113,0.2969819146010054,-0.1371435306235704,0.46035014703003085,0.12565715078313577,-0.2747818970561901,0.045630988912768046,0.29220261193969027,-0.004928601304653949,0.05863874697190217,-0.006451288866337302,0.08175896920326681,-0.10379482325688812,-0.24833573882027393,0.01634171590076971,0.0901004663540023,0.11254544579261407,-0.05618921073931583,0.45723880863264166,0.14701121754100496,-0.42220861149520017,-0.45408162189299056,-0.33779880006386415,0.20058649500224635,-0.17122707264122122,-0.05471832631091352,0.479409896979265,0.5464743728707612,-0.3407841337091567,-0.027665681970057542,-0.13669926626147996,0.32680349911464285,0.061125540576256146
x_vel_lag_plus_10,0.1779345308863345,0.10090260449911427,0.12869331680987714,-0.40202928030612606,0.44747286444134754,-0.3064853310492841,-0.15769834217392184,0.06700837864492996,0.12867230942329025,-0.21609994653425466,0.16360116236329966,-0.24377777895488273,-0.08158634827578097,0.11245132053112396,-0.08040606060262788,0.3024425345576668,-0.12505033791151976,-0.2741129978347325,-0.20533317051685052,-0.137734603020812,-0.21630092980958784,-0.1682553211072198,-0.22189338637248257,0.2999914312882333,0.12446959816453092,0.11589452823478608,-0.22429272687688906,-0.3759046008926617,-0.4267440720274238,-0.2778913678016326,0.04926326312002047,0.1380877216361582,0.1714770405560688,0.19173080477428914,-0.23311935859033944,-0.2386666642140883,0.10467414940958852,0.023936257767600708,0.08141157805707613,0.3352160816266445,0.2816784540591284,0.016177012832385585,0.10513417312136923,-0.10813317078011042,0.2437072783652656,-0.15442484056123695,0.23440629599545923,0.2640923852398539
y_vel_lag_plus_10,-0.0872439382087399,-0.07708111849467368,0.02866680676326946,0.0869254220051657,-0.1433285865714644,0.08773923739295775,0.13533533864331465,-0.02639768961908658,-0.05693344366375873,-0.025942975690356928,0.08268438958611059,0.03208987956324791,-0.054837108220261555,-0.03449724157190294,0.14730091278442137,-0.06007852805090363,0.07485644640885619,0.17153246222298926,0.19357714001455398,-0.031170376958252363,0.003169582825427094,0.043385403636104054,0.18600064386425988,-0.1251294986149747,-0.14329690610880186,0.013917247720044424,0.17281145533414197,0.16998531892088137,0.09185234213527185,0.14882169801478634,0.0548083179445769,0.017998856812733215,-0.15681989019577494,-0.0014694859295032213,0.14133459786976235,-0.010968283083078277,-0.16242798744340728,-0.07812885272086258,0.05135615363507633,-0.1406712186256628,-0.12438704444168625,0.027344270822626318,0.07875005235124873,-0.027935430592211295,-0.09845293768457736,0.04738012448527456,-0.003939875594622295,-0.05141732565252014
z_vel_lag_plus_10,0.24972160242705993,-0.16340463056616258,0.11692078046652617,-0.15143680080157343,-0.12122491188997171,-0.15188798138913878,-0.0030674472846678597,-0.043889614678852135,0.10596365986105337,-0.38362516666960067,0.3175326725498884,0.18711752900567083,-0.4855171221065634,0.23017653016758627,0.21667959431706138,0.28326852229418675,0.2545968537721405,-0.11711120670812208,0.3913903143517791,0.0940864683978982,-0.23814823367899793,0.0610666149665618,0.19683079020987382,0.022346763449673363,0.06064147342990316,-0.0077597257835050355,0.05614483846280932,-0.07335616709696918,-0.22956540753012689,0.06298834700998732,0.011671318387788081,0.11163294173304557,-0.03866950172535107,0.4005735152240503,0.08955308393662365,-0.3724274331045863,-0.3964985814963308,-0.3180813135436488,0.14424673765231913,-0.17415518325069634,-0.03626154038856236,0.4147931016341925,0.45708100505634336,-0.2810291017699558,-0.014607616636428412,-0.14141468622751852,0.2521519867615517,0.03730903988268633
x_vel_lag_minus_10,0.2008852013519724,0.06838019779577065,0.1319350264841759,-0.43203984748334195,0.44701070217454963,-0.3426811770907113,-0.15687389063659649,0.038781816069166454,0.12802543541636358,-0.22638705946182439,0.18145249907384348,-0.23749947195946877,-0.10443249889455683,0.11484744388160441,-0.06586676618079404,0.30642776362444096,-0.13601902704411412,-0.2728852069199744,-0.21937190212926377,-0.1334951999811109,-0.2155016747663443,-0.1364146263973195,-0.2255090926909256,0.3311470097890049,0.15788665790234768,0.06886664607719047,-0.24348459342620268,-0.421476064377597,-0.4396935249284556,-0.3382915996783778,0.05829085411141223,0.09687500389980873,0.17643811127734216,0.17440485156771518,-0.2564036275835152,-0.23023690541189287,0.1264852410817832,0.023801356122451173,0.06533826433441388,0.33959078521191005,0.2829246000286329,0.019856399816053957,0.11393183434111666,-0.09181452753933451,0.24046249290098937,-0.1135872826561461,0.23820794833602163,0.28979291086461123
