,L-F-CTr_x,L-F-CTr_y,L-F-CTr_z,L-F-FeTi_x,L-F-FeTi_y,L-F-FeTi_z,L-F-TaG_x,L-F-TaG_y,L-F-TaG_z,L-F-ThC_x,L-F-ThC_y,L-F-ThC_z,L-F-TiTa_x,L-F-TiTa_y,L-F-TiTa_z,L-H-CTr_x,L-H-CTr_y,L-H-CTr_z,L-H-FeTi_x,L-H-FeTi_y,L-H-FeTi_z,L-H-TaG_x,L-H-TaG_y,L-H-TaG_z,L-H-ThC_x,L-H-ThC_y,L-H-ThC_z,L-H-TiTa_x,L-H-TiTa_y,L-H-TiTa_z,L-M-CTr_x,L-M-CTr_y,L-M-CTr_z,L-M-FeTi_x,L-M-FeTi_y,L-M-FeTi_z,L-M-TaG_x,L-M-TaG_y,L-M-TaG_z,L-M-ThC_x,L-M-ThC_y,L-M-ThC_z,L-M-TiTa_x,L-M-TiTa_y,L-M-TiTa_z,L-WH_x,L-WH_y,L-WH_z,Notum_x,Notum_y,Notum_z,R-F-CTr_x,R-F-CTr_y,R-F-CTr_z,R-F-FeTi_x,R-F-FeTi_y,R-F-FeTi_z,R-F-TaG_x,R-F-TaG_y,R-F-TaG_z,R-F-ThC_x,R-F-ThC_y,R-F-ThC_z,R-F-TiTa_x,R-F-TiTa_y,R-F-TiTa_z,R-H-CTr_x,R-H-CTr_y,R-H-CTr_z,R-H-FeTi_x,R-H-FeTi_y,R-H-FeTi_z,R-H-TaG_x,R-H-TaG_y,R-H-TaG_z,R-H-ThC_x,R-H-ThC_y,R-H-ThC_z,R-H-TiTa_x,R-H-TiTa_y,R-H-TiTa_z,R-M-CTr_x,R-M-CTr_y,R-M-CTr_z,R-M-FeTi_x,R-M-FeTi_y,R-M-FeTi_z,R-M-TaG_x,R-M-TaG_y,R-M-TaG_z,R-M-ThC_x,R-M-ThC_y,R-M-ThC_z,R-M-TiTa_x,R-M-TiTa_y,R-M-TiTa_z,R-WH_x,R-WH_y,R-WH_z
L-H-ThC_y,-0.004649294219862847,0.01571661322150223,0.014143192826370377,0.06523730923897901,0.010184625968916379,0.014237443301343768,-0.05428550302098459,0.046853974979772395,0.30818209800255997,0.11371477265571857,-0.23769927378361913,-0.02658264171732031,0.002981206622628021,0.06770437989922323,0.06098821847366689,-0.20764826540706965,0.054362833773528366,0.231778993194346,-0.2116126268384266,0.08556547933892393,-0.07186894960771274,0.047671561156810184,0.1911855546580735,-0.1431136118447336,0.05976800599517821,1.0,-0.1329398381626902,0.021673207726233108,0.14149880447249022,-0.08681181661552065,-0.0974724257052432,-0.05470956727878368,0.0867091608447219,-0.21761661568041066,0.05063684318585332,-0.23055546324292653,-0.03426356660191839,0.1009092336145877,-0.11388141522180739,-0.541664284247631,0.16946630431121634,0.03767215933509853,-0.05116030501932083,0.0688777073015702,-0.18358642213147766,-0.21140432806572465,0.1268609638579262,-0.19911757398384447,-0.1951558728779822,0.328713070593412,-0.2589847130512679,-0.1620584323610133,-0.05678505009548887,0.0723746740918545,-0.04111896377876205,-0.12900663466877157,0.059888872431379234,-0.1300086002446716,0.07856815534914711,0.22706961472550102,-0.2847986519396652,-0.4661214445878902,-0.1814019189831145,-0.1233531719309116,-0.0038371770398192276,0.09733093085863033,-0.2868730334519938,0.011820854621837858,0.01781227974157453,0.029810813782161584,-0.07390711822636142,-0.18965965003274107,-0.145898678139753,0.13980710233838944,-0.26148080264317325,0.02145626864476444,0.08826583262815503,0.1321581972616615,-0.11795878866350162,0.07876287236739546,-0.2195153975533934,-0.2427890416664948,-0.23757170410314052,0.22902464327502922,-0.01397076324383499,-0.03261692020951925,-0.18154238351937146,-0.16749014294120892,0.08036768468219523,-0.20012696713261804,-0.42879449602637076,-0.28254122397641424,0.06495251179036002,-0.09450453824074745,0.06188796706919495,-0.1667137379487822,0.19290134226925568,-0.001181243276774361,0.038385331691017766
L-H-ThC_z,-0.3140852239743698,0.173658724929158,-0.026735594178487924,-0.2422111528522528,0.1986099508668756,-0.24402251987079182,-0.06682665856646215,-0.03189282308770429,-0.42423503222498066,-0.5005528227530146,0.62377511277417,0.4959287251253128,-0.17408336987553563,0.049011990623240805,-0.2629366508008143,-0.06532749318249874,-0.0471774032937009,0.1118165880229946,-0.012958360393061441,0.032479538409625704,0.1424931674087082,0.2192276493254672,-0.1106672021910115,0.2730070578245849,-0.3773584512347394,-0.1329398381626902,1.0,0.17001038549954836,-0.00695235190007684,0.2356822926451824,-0.3854136532559696,0.3593669246338086,-0.043983308662802166,-0.18598685463432263,-0.13588188017661088,-0.20799735315118534,0.1802287057757313,-0.22938904142258748,-0.30402724869035586,-0.06842215981186156,0.37038648061666807,0.39318754209566287,-0.0031001123123955408,-0.18188317782925145,-0.23003601995648004,-0.18997013824551665,0.3121659092741268,0.5781040901083405,-0.06206680099619857,-0.021272622427401053,0.2106980884409942,-0.195153886003271,0.042597314043474305,0.10351511004326479,-0.02416787407777754,-0.051990763286960145,0.09939594358573274,0.0975051867011362,-0.18985797300400112,0.011251426938160575,-0.3083611334710361,0.45444868722810294,-0.04828468414043843,-0.009287360719197228,-0.13994706464535064,0.08168011976519167,-0.0786913911882944,0.028690201822700562,0.23570666289935793,0.011921058805814889,0.0439192906763738,0.05980493487292583,0.01683538666128014,-0.2851832196321304,0.36448116930195007,-0.15534985580307528,0.5166113866964261,-0.408609905586481,0.05724782411877952,-0.167095540668402,0.2142197513087488,-0.004458677257473744,0.4842994286038195,0.10538458615199765,-0.24433359702637555,-0.08508108825254035,0.11693991053680783,0.18281260552767234,-0.10764432212147602,0.41263689850634117,0.06135449495295343,0.44268608925631664,-0.4796131501229908,0.06421674500723479,-0.07015500347280808,0.2011669086030185,0.12838255050803687,0.018920130974661015,-0.17360277999646598
L-H-TiTa_x,-0.0013771294898313484,-0.1796186105435908,0.2602048923024063,-0.0629662869072301,-0.1091129977770088,-0.03109077512113789,-0.043644116287769194,-0.23311772503738315,-0.14964894319206237,-0.14491682120370716,0.23789143014219377,0.09229123114662585,-0.014536336189384193,-0.2037310686243673,-0.0681014447715942,0.4350995431615226,-0.3867168090493131,0.2515394455138155,0.5325782933528245,-0.5429994267657937,-0.2482523632678642,0.9006474068305642,-0.34212291010152884,0.04555653553856968,-0.1440865878773259,0.021673207726233108,0.17001038549954836,1.0,-0.3026158749223656,-0.051899800300297755,-0.06651843250713094,0.10778112306338238,0.03230773031964211,-0.07898749888794525,-0.16273086668258627,-0.18684170053590357,0.26641013008265885,-0.16997097954307563,-0.1648932831448652,-0.02544660686871935,0.18812996260261328,0.13261258901789533,0.16326890122621676,-0.12419281013969648,-0.1751496886225571,-0.11488891865305823,-0.0015148017878735686,0.1921143290475628,-0.04946790554070816,0.051967204473077636,0.1106713133587306,-0.20745160308084043,-0.012252004255172968,0.07631586741505325,-0.10925171992953339,0.09319984316816425,-0.09952119443034792,-0.04773757957402419,0.033738718852927195,-0.03829279634118649,-0.08563937266807932,0.16110880713783998,0.028193350353623643,-0.11596498539560322,0.039365927061776114,-0.0812807231595089,-0.007476317306753455,-0.03641540586131657,0.2825891031240045,0.05217010818849544,0.045743876664264195,0.05795391466562832,-0.10952485602681024,-0.01055686829832848,0.21123372298664858,-0.08578503479002575,0.22867976374643492,-0.006216740290845057,-0.1417452672232557,0.04263470997140877,0.1378494246429062,-0.013066217780448617,0.15313715613560672,0.16957465430562751,-0.0562212458488661,-0.2290993116570241,-0.011638563294913765,-0.10359856780058477,-0.21694511375470754,0.07879659661567046,-0.018065861823590608,0.22252332291464605,-0.13120976347781857,-0.15196435903484162,-0.2027537936058409,-0.04704908569429088,0.11312455382788672,0.11917613532270448,0.08381498533480516
L-H-TiTa_y,-0.0362642882160693,0.1632244743647941,-0.16214183097671026,0.10406755444433927,0.26246398514345554,-0.21976990492664494,0.026830036549792297,0.25133374587667395,-0.10537160975780656,0.019747417428467636,-0.16921786820785806,-0.16327982661088622,-0.010333687438435563,0.2675925429200084,-0.22093738084602657,-0.479940896334569,0.43929645752721663,-0.1280861325196552,-0.645745098710524,0.8236603589700894,0.5605388590110816,-0.3354667417334086,0.9226991380961181,0.020429925360708378,0.024419164527246566,0.14149880447249022,-0.00695235190007684,-0.3026158749223656,1.0,0.27538565917907865,-0.10403686976251816,-0.0778444874654019,0.1582607458570391,-0.006335856168728485,-0.10476254856041486,-2.6040047157205134e-05,-0.06710654194523237,-0.06957328422857646,0.03483631165413523,-0.13799960854828663,0.012304322241767073,0.12693979932953706,-0.0556577882262809,-0.10283533614090597,0.03248567734774499,-0.07733500388396908,0.20084331646596043,-0.08618380122829092,-0.21337801220209518,0.15477496081177883,-0.08983460043377649,-0.055426784534623734,-0.08752596472967886,0.12863594884427124,-0.04778249140279136,-0.2615246868833533,0.22921092331237566,-0.05165104849909643,-0.03939995095185267,0.26746677335840774,-0.0573541896884928,-0.15330947311808693,0.17226655985243267,-0.05205995314748236,-0.10124951025964182,0.24401767027181548,-0.17021185668577482,0.03430072329335317,-0.18464386808077077,-0.06432768144904687,-0.3055267749215045,-0.3857638548726275,0.0015860805450185695,-0.1455634240590312,-0.3910994236215608,-0.009423395817027308,-0.09712395659177901,-0.11160859942303944,0.08488463072811953,-0.25014187436666885,-0.39987139409927097,-0.09218148752918301,-0.041673396736660366,0.055618156951711135,0.09180937417659632,0.31960993203891697,-0.09904613581937403,-0.09290089105696535,0.3092369783868327,-0.19554711160721375,-0.18518173678345026,-0.09472174300698813,0.011853087004204423,-0.03337845913957252,0.30823476298722885,-0.12571901386080117,0.04747502208018603,-0.23286342829396922,0.020006232826046095
L-H-TiTa_z,0.2608475897106315,-0.10525643916857652,0.06337414704910353,0.11567757879322557,0.0008887336462860737,-0.04491277794114928,0.02529963405992861,-0.0018649746390824009,-0.08774973393821371,0.2600070001310559,-0.07504342026900933,0.034837098144711566,0.1097672301331592,-0.0020393945371970576,-0.056882763364835456,0.06740724979005294,-0.46530550119489167,0.5792879495830766,-0.24757295260348527,0.529999732156513,0.8761724697579942,-0.0879463009895955,0.06977627387831051,0.9060809940028062,0.36250355984320826,-0.08681181661552065,0.2356822926451824,-0.051899800300297755,0.27538565917907865,1.0,0.24980512458373194,-0.23618477071341035,0.1303542730269226,0.40215106867611267,-0.475637314955235,0.2598058424651347,0.09285288782796705,-0.502297959040712,0.28225396838550937,0.30477035691465826,-0.21127351488041965,-0.31387831089775015,0.20209224978714843,-0.5073077026139334,0.23556788114243107,0.19632224203739218,0.17694885766863008,-0.12163667184663496,0.33818365313509907,-0.3342679160142741,-0.057582230738111397,-0.03088417846219938,-0.3401710227294178,0.27673435643485816,0.10927361724381461,-0.2749711311525177,0.1708051154907999,0.041896455356709265,-0.3496859419934013,-0.006561144020136861,0.3134577221441964,0.14750189924867238,0.1775961586742211,0.01827282838666033,-0.33486563400090835,0.13100736670387755,0.16959513308295174,-0.477168401051215,0.24511661406975419,-0.02592171472338135,-0.16073622400238788,0.011589848118057532,-0.17461535595336822,-0.3991184067464647,0.3199724124286617,0.4233159536122349,-0.055618265192258265,0.06050175910065365,-0.07362763863820065,-0.3446714058865021,0.2403500661284117,0.29474605827288686,0.012647274640532447,-0.3447294795213617,0.06721608021291398,0.028280615156318346,0.052266715758886105,-0.09796382299622429,-0.017348297154884826,-0.019664018776821293,0.38785355132656174,-0.09174926383893793,0.2706823728872589,-0.08806657297672407,0.006769794876216399,-0.00041273790682168284,-0.22570169744981775,-0.08061333808325678,-0.07609327979736111
L-M-CTr_x,0.646041290708745,-0.34434840670886796,0.15633082582623462,0.2385318611032321,-0.34711381322827595,0.25393117020887196,0.16803350378250814,-0.15612510455347597,0.22410717080100467,0.7866250856206427,-0.3828672216402107,-0.3828056356840576,0.36059003937962136,-0.2730480104391683,0.2676823532312451,0.4983992685617935,-0.33839635546659436,0.20387848318778548,0.16773176075036986,0.06644921954657332,0.2342757027800152,-0.20327236794785045,-0.17480802091372205,0.31969172160216436,0.7872732819867246,-0.0974724257052432,-0.3854136532559696,-0.06651843250713094,-0.10403686976251816,0.24980512458373194,1.0,-0.2740576224493624,-0.012197895944870845,0.5913352995451432,-0.014639470889052332,0.4677330274986326,-0.06874548815971701,0.030671106521648766,0.5523657587530453,0.625015194292723,-0.5324594980731406,-0.9023256209234557,0.17755495185159523,0.031893130489969175,0.4778674429595876,0.44839472240308953,-0.12907703372964333,-0.507863974982462,0.7339063539650061,-0.4905748821022628,-0.06879457773533983,0.4681826741556657,-0.13732429101987437,-0.024497315755604664,0.3272415484997837,0.11014383234937174,-0.20027716125718253,0.11451051871503971,-0.01727289322078981,-0.28648301940807047,0.8693950245334331,0.07148133005216983,0.11267047330670713,0.2467584290642219,0.015957964598058358,-0.22903433135974202,0.6357068421282991,-0.3842270582140495,-0.014308603456660617,-0.019194554785817185,-0.08343820046682093,0.173111582665477,-0.09661699668676452,-0.10059433368142498,0.14938452762563284,0.8258198579960004,-0.42936044826319525,0.3816802976768295,-0.07125027342882242,-0.085332512363653,0.18336879403432504,0.6438992830017877,-0.20163784259775897,-0.46763066216431987,0.2965075953794744,0.015617155127674939,0.13132176947394122,-0.1987910919395284,-0.05207301595225289,-0.197107983132948,0.6992326972802668,-0.1316244982813273,0.7496111282840399,-0.12955933949701184,-0.054914098519154,-0.008569671805101802,-0.42422200439363117,0.015402834335533062,0.20764320445464016
L-M-CTr_y,-0.14580362261161076,0.2928319547847082,0.011780507792153611,-0.11002971104812735,0.23213959663990566,-0.2479717305958431,0.19455522048620436,-0.05199909246862301,-0.24878679009603835,-0.2713990008733544,0.463356061023721,0.5343642372022401,0.02750423658223631,0.08909985462535469,-0.19889394660940574,0.05854833522939351,0.3666400734911516,-0.2878858676627105,0.09100252470854307,-0.1254143024152443,-0.24451367783442635,0.15991052815922677,-0.09282657233541408,-0.1113220197498444,-0.38576261924713084,-0.05470956727878368,0.3593669246338086,0.10778112306338238,-0.0778444874654019,-0.23618477071341035,-0.2740576224493624,1.0,-0.04117027630026998,-0.24133082062002484,0.23974953293858964,-0.22391966071282587,0.0659248722116545,0.27504064246966653,-0.30210996359206405,0.0610736743302523,0.7218069849586742,0.30391697727505707,-0.07966849076980378,0.3237215251077349,-0.20300094762401277,0.12703569373957596,-0.03426686284547369,0.26322174847714436,-0.13466932003485332,0.24403343196404717,-0.10421053773091682,0.011081886029666302,0.41543522949098366,-0.19244688068221502,0.08556518020887496,0.30146782777612724,-0.25433724574153116,0.05838395733725329,0.12415368816501718,-0.20150808775862145,-0.2663498062414467,0.1757330219569803,-0.3158896533636169,0.035084064660406915,0.1983334033818105,-0.220181604131872,-0.06384033557273412,0.4104654094006531,0.11719849544138475,-0.09849410860979284,0.14095436555851087,0.05660253639657985,0.08462329028509084,-0.03013663756726829,0.19737531089254295,-0.2605222095251732,0.7334571846421569,-0.29858654737312346,0.052723123768375894,0.058611890917989046,0.0810918572106244,0.057451835025264276,0.6155565082827953,0.32955083326186396,-0.23108425303233923,-0.08082478987449203,0.06452800232420411,0.1523833325073855,-0.08768655493111752,0.31440296347063384,0.10010467935366439,0.6238440355814271,-0.34321559983290384,0.07733440279887739,-0.062140656029530124,0.15469207295293785,-0.1265316712406171,0.07845982605591517,-0.4290991008535171
L-M-CTr_z,0.07276822255785578,0.0654399676438258,0.06270607445757237,0.11759671918289356,0.07458528225568888,-0.1001130673987456,0.12299656339837504,0.02758532517081772,0.12358140758054144,0.15608443021457893,-0.3749851177635728,0.047404721606532876,0.06548916808123911,0.10446084150443788,-0.066109890745878,-0.19068439858483788,0.13481819287734498,0.35188922185085086,-0.03473294434041444,0.18676965776211654,0.10402971489044836,0.06428335930718028,0.11807436212268917,0.1155901808889487,0.07643919376798193,0.0867091608447219,-0.043983308662802166,0.03230773031964211,0.1582607458570391,0.1303542730269226,-0.012197895944870845,-0.04117027630026998,1.0,0.3035454494028511,-0.18692750669693636,0.13779759825002055,0.15466180798224075,-0.22443330534647757,0.17586883774330925,0.0823723691530248,0.2368221375257917,0.08597539149210684,0.17445916039193834,-0.20732709233275187,0.18956301776672346,0.24638959275509462,0.10268511437645633,-0.437936102040304,-0.3338764804781143,0.40691600237970244,-0.6091979358858715,-0.14338807232706796,-0.09839788610298679,0.16676481668472046,-0.028334140241516797,-0.16054346649281662,0.04933797275477799,-0.0905071896973584,-0.0946386622164812,0.02241779301232126,-0.07803765137896887,-0.4811778420070779,-0.03598992434706403,-0.09813328854016379,-0.11214131422514388,0.06734085484543828,-0.25256726488145015,0.08532785515645595,0.059747478754686265,-0.2105848106482635,-0.04982652942155835,-0.1228580849671676,-0.24100233803556487,0.019436022910737965,-0.09222571953829359,-0.02899516967265085,0.20286498279419493,-0.03038639531195169,-0.21801605483115172,0.02088092872751161,-0.09546376783840292,-0.13890232160937518,-0.04579668778897328,0.3583789209401241,-0.13792042021705253,-0.03372437029793543,-0.10031607462425517,-0.20582815297915918,-0.033085691396744034,-0.09335089053046569,-0.018769345734559722,-0.07382090065388557,0.14394381879117285,-0.12667493901901686,-0.019706316137249092,-0.05926695403628332,-0.2605168300660811,-0.07322819085766875,-0.5038260100348344
L-M-FeTi_x,0.5221660342915014,-0.20745810930323685,0.12705640646450922,0.24020617938873945,-0.12282861791085835,-0.06058133067351628,0.15281706156663025,-0.12192952511500581,0.014213622651485541,0.6349410662464735,-0.3834678244743415,-0.05455718008702932,0.2682018014006101,-0.11100739720402746,-0.04795944047613112,0.2725538786282748,-0.2990294904075857,0.3882183558182836,0.088338442919593,0.15613200440550354,0.3378314293140072,-0.19993157467482345,-0.12761730248714706,0.5043159342215943,0.6947272869963353,-0.21761661568041066,-0.18598685463432263,-0.07898749888794525,-0.006335856168728485,0.40215106867611267,0.5913352995451432,-0.24133082062002484,0.3035454494028511,1.0,-0.32835567384684716,0.7671636639166369,0.29052653055231076,-0.2584705343925568,0.8196647414521403,0.6747287887924387,-0.22553702225840358,-0.6300224620495228,0.5424626178692256,-0.22810490326034857,0.7934300760002223,0.5798395036428303,-0.031148402019032018,-0.5152198882630911,0.5142409706171425,-0.3887074749014145,-0.33339630942896953,0.2279163487127999,-0.20347352112867065,0.08981956508103912,0.31046167189336976,-0.000652749176031509,-0.18646654839129653,0.09566849940853246,-0.1769542133165282,-0.3109851068528409,0.6242520586200725,-0.028016659931748743,0.021690812876112592,0.16703268491743226,-0.12780221566314012,-0.19779909080094676,0.35009793896840863,-0.402141003345202,0.057289371202842575,-0.13166081183715184,-0.14806509288568775,0.082868390247623,-0.21168202817186627,-0.24500585085525892,0.23955179174410543,0.650088624136524,-0.20424184722808747,0.25407338783385236,-0.18563088226843968,-0.18823363574942695,0.17631909148199834,0.45883177891226823,-0.0756872261302891,-0.38162082106309236,0.10903216704443826,-0.0689154075003766,0.12273420388410661,-0.318849123065149,-0.11407602401431675,-0.144657290304397,0.6544741395442815,-0.10487443807295406,0.6231804674920775,-0.2635399266506762,-0.09579603488151599,-0.018996257333298253,-0.5823198121626565,-0.06218108851276109,-0.26056418313275775
L-M-FeTi_y,-0.15641454128736715,-0.04224231345593516,0.011416097237758344,-0.1395681607331319,-0.19144617712638054,0.292293132782888,0.013761644316275159,-0.06302006391515941,0.25606039921548535,-0.08730885610863531,-0.07290858425032297,-0.11165087627759587,-0.053396069438211076,-0.1198094214233477,0.2939842973478967,-0.16990146529870245,0.3637356192785012,-0.32271271364438847,0.018064311406145808,-0.1367938220895471,-0.3766213833556829,-0.14297440128159428,0.022578540308155485,-0.4919905476675965,-0.18121877690698104,0.05063684318585332,-0.13588188017661088,-0.16273086668258627,-0.10476254856041486,-0.475637314955235,-0.014639470889052332,0.23974953293858964,-0.18692750669693636,-0.32835567384684716,1.0,0.019834301178483123,-0.3170102295493149,0.9161858812970227,-0.02928740670710297,-0.1876171091765001,-0.08759616426317315,0.09062795845643139,-0.27971708398097833,0.9144707947878974,0.034868623544194566,-0.08428098178941576,-0.1406427704519141,-0.04238741459875397,-0.166947926766688,0.21157931779685948,-0.003807680996695976,0.12108164424950925,0.3352830484755523,-0.3314941011872329,-0.11443242323825914,0.32476874848282233,-0.21168837244262467,-0.04427198550783287,0.41466117985786544,-0.029913414429848906,-0.1394951944412548,-0.2363532201357953,-0.20283223780454768,0.03479666966569978,0.4107779720496991,-0.16317632065970264,-0.07111556499455901,0.29473834560349604,-0.17629078514955426,-0.09943762906391601,0.23751041642918008,0.1482939909471483,0.11304256053885926,0.33529837799492546,-0.18490139494170885,-0.2017598055946296,-0.04839005162611575,0.005975312647365937,0.03400027327094517,0.3133517317750089,-0.027770918775711213,-0.16554099833607047,-0.09072182267179327,0.21283521607232697,-0.11760433243078622,0.06369194261838018,0.06923401254124217,0.09747260520449931,0.0334215836907023,0.015983825855659023,-0.19650301738141407,-0.04388296155482642,-0.08586404526582056,0.09444402026533284,-0.007813751083964458,0.1196042431140363,0.10216321098841952,0.1324692973534291,0.050322073220222065
L-M-FeTi_z,0.33519458553444675,-0.18984743059405565,0.057425867578819706,0.12976185459467854,-0.1372412168734157,0.047346206815523914,0.06166863406808689,-0.03728079751691207,0.07973862175465819,0.4485948310083421,-0.3111737363136325,-0.06172374186926017,0.14010114390559078,-0.07202059718092287,0.04475203084568746,0.14995315161660056,-0.1925814400730964,0.1901979130937877,0.04532643809110994,0.14139427554983472,0.26655901667118936,-0.29835970932025474,-0.07593316325979316,0.3124551700531151,0.49837723345682794,-0.23055546324292653,-0.20799735315118534,-0.18684170053590357,-2.6040047157205134e-05,0.2598058424651347,0.4677330274986326,-0.22391966071282587,0.13779759825002055,0.7671636639166369,0.019834301178483123,1.0,0.21592187251450834,0.056394474020282956,0.8787463382419136,0.44484767815661624,-0.34107269079196534,-0.4934752206620374,0.5124752811298751,0.08363853547412566,0.9678336777559634,0.40323699569431615,-0.08808547412096013,-0.35548899950746543,0.4405157713464247,-0.41138715646420343,-0.15500520356266215,0.20278392869745585,-0.15442280026386446,0.022008221198482152,0.19392260283980248,0.01743968833949153,-0.13355361685010106,0.07305910379136914,-0.0666756794039935,-0.21165345020409934,0.44944882462723085,-0.028850073814694184,0.015150546425387797,0.14733594167338565,-0.039538720721951484,-0.14482962027791849,0.25563233231593024,-0.3309296218865545,-0.028298735675373842,-0.10407408837544366,-0.06001431274163654,0.1389369292300911,-0.09900119619529883,-0.13400043743910894,0.1452848642226615,0.4485985699909443,-0.28925097214853107,0.19394455961490675,-0.10731280717864458,-0.09678288221034158,0.1584430876544515,0.29598859875923766,-0.14780603987844376,-0.400490212512756,-0.0005330056340383063,0.04583078865223405,0.23541102123476626,-0.24092214028260012,-0.006681402167336262,-0.08151343268777049,0.4592785165557958,-0.21506289786241203,0.45204779626129715,-0.23274424648346198,-0.009700567333320616,0.09918679233315826,-0.4009742274656674,-0.10528706149260299,-0.15321427173538082
L-M-TaG_x,0.10531744271636981,-0.09955227144205109,0.24875002875519148,0.07399543515358188,0.06493203933723349,-0.2567935550498033,-0.06482742141790539,-0.053636867279346835,-0.1875980071995711,-0.0850588191633054,0.1728667151327611,0.23146790868564637,-0.023554194855787473,0.005749672352570326,-0.2471496429290312,0.13997475122788455,-0.1606486441154152,0.11008811107768512,0.09487589849561844,-0.1212913485001683,-0.003126498043130691,0.23061813494452646,-0.11529818542023505,0.18429955299183584,-0.034933160968622035,-0.03426356660191839,0.1802287057757313,0.26641013008265885,-0.06710654194523237,0.09285288782796705,-0.06874548815971701,0.0659248722116545,0.15466180798224075,0.29052653055231076,-0.3170102295493149,0.21592187251450834,1.0,-0.30657748591717066,0.0674004444013794,0.08602047721004145,0.23094454752076807,0.07397421559424402,0.8932484494370238,-0.2487853863194812,0.19797162717241643,0.021173947056025044,-0.053163032073382084,0.10595238392660006,0.0038289118783999465,-0.012153574492803191,-0.019732778298419573,-0.08886457881396305,-0.2946185437266432,0.36519966532412823,0.012417260229144312,-0.07087185709746452,-0.12798714310025613,0.20669297146069954,-0.2520877830321782,-0.1997035523775341,-0.04330287317978367,0.14881275871497107,0.045758417269648466,0.09480530934567978,-0.21497505304021003,-0.1745659862056207,-0.037632261587448965,-0.09027117496102223,0.21127471351898097,-0.0049024542942408995,-0.07005450160909851,-0.016525310738637656,-0.14646715074444402,-0.06980587867301326,0.14839837458017086,-0.006397105717825641,0.20697059708462384,-0.06039330624059129,-0.20648526673310058,-0.02212832870362277,0.026858676138165997,0.01776372924995016,0.15056311581064535,0.08344620250213351,-0.05156987308994901,-0.15489072422806552,-0.010287760255298973,-0.15950551863691986,-0.15500977910140232,0.09527868220466647,0.08189945112454128,0.17556703380460817,-0.06758958134273989,-0.22756058766706924,-0.12692786472175777,-0.054438644100834724,-0.023577946118196018,-0.014888079315068508,-0.09962976422925511
L-M-TaG_y,-0.10887081310216468,-0.030911608165442726,0.005694217824311083,-0.10510404603889106,-0.18821223819023428,0.27388135851243905,0.05928546223134325,-0.07374641902494537,0.2719258962106768,-0.020152176837519475,-0.128962991167285,-0.12430208986635874,-0.0023254676878369934,-0.12276437022273781,0.2916757070014359,-0.15235724188652897,0.3854650133801925,-0.3395151156654369,-0.004786443483099255,-0.13211517669214265,-0.39248386246062406,-0.1553252069673345,0.06322606676716604,-0.5048779682444454,-0.10497073711167335,0.1009092336145877,-0.22938904142258748,-0.16997097954307563,-0.06957328422857646,-0.502297959040712,0.030671106521648766,0.27504064246966653,-0.22443330534647757,-0.2584705343925568,0.9161858812970227,0.056394474020282956,-0.30657748591717066,1.0,0.03827527203292794,-0.15101702702207154,-0.04004175251158686,0.049774873460788585,-0.24638241442539127,0.978345758760043,0.09941800206163423,-0.04514291925759636,-0.15816295924525253,-0.10463118385620995,-0.15242545054592518,0.2206030464480407,-0.06248244672866255,0.16122340826035075,0.39513371769898736,-0.39674192992126334,-0.06992372582542217,0.3575220060441747,-0.26646982928944385,-0.057721668124780114,0.4573860006142595,-0.05103011924253967,-0.10146343036401026,-0.26299019488018377,-0.24638731949509662,0.033773231253535194,0.4531646138985118,-0.20298120922600588,-0.08610164939318542,0.24758502761853196,-0.18198160361242766,-0.1426271767267501,0.1555797408408844,0.07376328237657305,0.04900805397271856,0.3003931976037785,-0.2266243920168001,-0.15826935140147858,-0.07049645349186974,0.04048007641649368,-0.020517482516622908,0.2674469903877357,-0.09595894704687023,-0.15156387276687813,-0.11975846918985104,0.20354243298941113,-0.05865231387275489,0.021965617463234794,0.012185281357649074,0.06293505935897917,0.019598281293141624,-0.04540657439965566,-0.18855345379486518,-0.04690211695428606,-0.03328538667421925,0.0888675943006736,-0.01982024912708831,0.05424992102760289,0.0606112179717571,0.1356158172396888,0.030562090921789034
