,L-F-CTr_x,L-F-CTr_y,L-F-CTr_z,L-F-FeTi_x,L-F-FeTi_y,L-F-FeTi_z,L-F-TaG_x,L-F-TaG_y,L-F-TaG_z,L-F-ThC_x,L-F-ThC_y,L-F-ThC_z,L-F-TiTa_x,L-F-TiTa_y,L-F-TiTa_z,L-H-CTr_x,L-H-CTr_y,L-H-CTr_z,L-H-FeTi_x,L-H-FeTi_y,L-H-FeTi_z,L-H-TaG_x,L-H-TaG_y,L-H-TaG_z,L-H-ThC_x,L-H-ThC_y,L-H-ThC_z,L-H-TiTa_x,L-H-TiTa_y,L-H-TiTa_z,L-M-CTr_x,L-M-CTr_y,L-M-CTr_z,L-M-FeTi_x,L-M-FeTi_y,L-M-FeTi_z,L-M-TaG_x,L-M-TaG_y,L-M-TaG_z,L-M-ThC_x,L-M-ThC_y,L-M-ThC_z,L-M-TiTa_x,L-M-TiTa_y,L-M-TiTa_z,L-WH_x,L-WH_y,L-WH_z,Notum_x,Notum_y,Notum_z,R-F-CTr_x,R-F-CTr_y,R-F-CTr_z,R-F-FeTi_x,R-F-FeTi_y,R-F-FeTi_z,R-F-TaG_x,R-F-TaG_y,R-F-TaG_z,R-F-ThC_x,R-F-ThC_y,R-F-ThC_z,R-F-TiTa_x,R-F-TiTa_y,R-F-TiTa_z,R-H-CTr_x,R-H-CTr_y,R-H-CTr_z,R-H-FeTi_x,R-H-FeTi_y,R-H-FeTi_z,R-H-TaG_x,R-H-TaG_y,R-H-TaG_z,R-H-ThC_x,R-H-ThC_y,R-H-ThC_z,R-H-TiTa_x,R-H-TiTa_y,R-H-TiTa_z,R-M-CTr_x,R-M-CTr_y,R-M-CTr_z,R-M-FeTi_x,R-M-FeTi_y,R-M-FeTi_z,R-M-TaG_x,R-M-TaG_y,R-M-TaG_z,R-M-ThC_x,R-M-ThC_y,R-M-ThC_z,R-M-TiTa_x,R-M-TiTa_y,R-M-TiTa_z,R-WH_x,R-WH_y,R-WH_z
L-H-ThC_z,-0.3140852239743698,0.17365872492915796,-0.02673559417848792,-0.24221115285225284,0.1986099508668756,-0.2440225198707918,-0.06682665856646215,-0.03189282308770428,-0.4242350322249806,-0.5005528227530146,0.6237751127741699,0.4959287251253128,-0.17408336987553563,0.049011990623240805,-0.2629366508008143,-0.06532749318249874,-0.0471774032937009,0.11181658802299461,-0.012958360393061443,0.0324795384096257,0.1424931674087082,0.21922764932546723,-0.11066720219101152,0.27300705782458484,-0.3773584512347394,-0.1329398381626902,1.0,0.17001038549954833,-0.006952351900076841,0.23568229264518242,-0.3854136532559696,0.3593669246338086,-0.043983308662802166,-0.18598685463432263,-0.1358818801766109,-0.20799735315118534,0.18022870577573127,-0.22938904142258745,-0.3040272486903558,-0.06842215981186155,0.37038648061666807,0.3931875420956628,-0.0031001123123955403,-0.18188317782925142,-0.23003601995648004,-0.18997013824551665,0.3121659092741268,0.5781040901083405,-0.06206680099619857,-0.021272622427401053,0.21069808844099416,-0.195153886003271,0.042597314043474305,0.10351511004326479,-0.024167874077777544,-0.05199076328696014,0.09939594358573274,0.0975051867011362,-0.18985797300400112,0.011251426938160577,-0.3083611334710361,0.454448687228103,-0.04828468414043843,-0.009287360719197228,-0.13994706464535064,0.08168011976519167,-0.07869139118829438,0.028690201822700562,0.23570666289935796,0.011921058805814887,0.04391929067637379,0.05980493487292584,0.01683538666128014,-0.2851832196321304,0.36448116930195007,-0.15534985580307525,0.5166113866964261,-0.40860990558648097,0.05724782411877952,-0.167095540668402,0.21421975130874876,-0.004458677257473744,0.4842994286038195,0.10538458615199765,-0.24433359702637555,-0.08508108825254035,0.11693991053680784,0.18281260552767234,-0.10764432212147602,0.41263689850634117,0.06135449495295343,0.4426860892563166,-0.4796131501229908,0.06421674500723479,-0.07015500347280808,0.20116690860301847,0.12838255050803687,0.018920130974661015,-0.17360277999646595
L-H-TiTa_x,-0.0013771294898313482,-0.17961861054359082,0.26020489230240623,-0.0629662869072301,-0.10911299777700878,-0.031090775121137892,-0.043644116287769194,-0.23311772503738318,-0.14964894319206234,-0.14491682120370716,0.2378914301421938,0.09229123114662587,-0.014536336189384193,-0.2037310686243673,-0.0681014447715942,0.43509954316152255,-0.3867168090493131,0.2515394455138155,0.5325782933528245,-0.5429994267657936,-0.24825236326786423,0.9006474068305641,-0.34212291010152884,0.045556535538569684,-0.1440865878773259,0.021673207726233108,0.17001038549954833,1.0,-0.3026158749223656,-0.051899800300297755,-0.06651843250713094,0.10778112306338238,0.03230773031964211,-0.07898749888794525,-0.16273086668258624,-0.18684170053590357,0.26641013008265885,-0.1699709795430756,-0.1648932831448652,-0.025446606868719347,0.18812996260261328,0.1326125890178953,0.1632689012262168,-0.12419281013969645,-0.1751496886225571,-0.11488891865305821,-0.0015148017878735688,0.1921143290475628,-0.04946790554070815,0.05196720447307764,0.11067131335873058,-0.20745160308084043,-0.01225200425517297,0.07631586741505325,-0.10925171992953339,0.09319984316816424,-0.09952119443034792,-0.0477375795740242,0.033738718852927195,-0.03829279634118649,-0.08563937266807932,0.16110880713783998,0.028193350353623643,-0.11596498539560324,0.03936592706177612,-0.0812807231595089,-0.007476317306753455,-0.03641540586131657,0.28258910312400454,0.05217010818849545,0.0457438766642642,0.05795391466562831,-0.10952485602681022,-0.01055686829832848,0.21123372298664855,-0.08578503479002575,0.22867976374643492,-0.006216740290845057,-0.1417452672232557,0.042634709971408766,0.1378494246429062,-0.013066217780448615,0.15313715613560674,0.16957465430562751,-0.056221245848866105,-0.2290993116570241,-0.011638563294913765,-0.10359856780058477,-0.21694511375470757,0.07879659661567044,-0.018065861823590608,0.22252332291464608,-0.13120976347781857,-0.15196435903484162,-0.2027537936058409,-0.047049085694290886,0.1131245538278867,0.11917613532270446,0.08381498533480516
L-H-TiTa_y,-0.0362642882160693,0.1632244743647941,-0.16214183097671026,0.10406755444433925,0.2624639851434556,-0.21976990492664494,0.0268300365497923,0.25133374587667395,-0.10537160975780654,0.019747417428467633,-0.16921786820785806,-0.1632798266108862,-0.010333687438435562,0.2675925429200084,-0.2209373808460266,-0.47994089633456893,0.43929645752721663,-0.12808613251965517,-0.645745098710524,0.8236603589700894,0.5605388590110816,-0.3354667417334086,0.922699138096118,0.020429925360708378,0.024419164527246563,0.14149880447249022,-0.006952351900076841,-0.3026158749223656,1.0,0.27538565917907865,-0.10403686976251816,-0.07784448746540189,0.1582607458570391,-0.006335856168728485,-0.10476254856041486,-2.6040047157205137e-05,-0.06710654194523236,-0.06957328422857646,0.03483631165413523,-0.13799960854828663,0.012304322241767071,0.12693979932953706,-0.055657788226280897,-0.10283533614090597,0.03248567734774499,-0.07733500388396908,0.2008433164659604,-0.08618380122829092,-0.2133780122020952,0.15477496081177883,-0.08983460043377647,-0.05542678453462373,-0.08752596472967884,0.12863594884427124,-0.04778249140279136,-0.2615246868833533,0.22921092331237566,-0.05165104849909642,-0.03939995095185267,0.26746677335840774,-0.05735418968849279,-0.15330947311808693,0.1722665598524327,-0.05205995314748236,-0.10124951025964181,0.24401767027181548,-0.17021185668577482,0.03430072329335317,-0.18464386808077077,-0.06432768144904685,-0.3055267749215045,-0.3857638548726275,0.0015860805450185695,-0.1455634240590312,-0.3910994236215608,-0.009423395817027308,-0.09712395659177901,-0.11160859942303945,0.08488463072811953,-0.25014187436666885,-0.39987139409927097,-0.092181487529183,-0.041673396736660366,0.05561815695171113,0.09180937417659632,0.31960993203891697,-0.09904613581937403,-0.09290089105696533,0.3092369783868327,-0.19554711160721375,-0.18518173678345026,-0.09472174300698813,0.011853087004204422,-0.03337845913957252,0.30823476298722885,-0.12571901386080117,0.04747502208018603,-0.2328634282939692,0.02000623282604609
L-H-TiTa_z,0.2608475897106315,-0.10525643916857652,0.06337414704910352,0.11567757879322557,0.0008887336462860735,-0.04491277794114927,0.025299634059928612,-0.0018649746390824006,-0.08774973393821371,0.2600070001310559,-0.07504342026900933,0.034837098144711566,0.10976723013315919,-0.0020393945371970576,-0.05688276336483545,0.06740724979005296,-0.4653055011948916,0.5792879495830766,-0.24757295260348527,0.529999732156513,0.8761724697579942,-0.0879463009895955,0.06977627387831051,0.9060809940028062,0.3625035598432082,-0.08681181661552065,0.23568229264518242,-0.051899800300297755,0.27538565917907865,1.0,0.24980512458373194,-0.23618477071341035,0.1303542730269226,0.40215106867611267,-0.4756373149552349,0.2598058424651348,0.09285288782796705,-0.502297959040712,0.28225396838550937,0.30477035691465826,-0.21127351488041962,-0.31387831089775015,0.20209224978714846,-0.5073077026139334,0.23556788114243105,0.19632224203739218,0.17694885766863008,-0.12163667184663496,0.33818365313509907,-0.33426791601427414,-0.05758223073811139,-0.030884178462199374,-0.34017102272941774,0.27673435643485816,0.10927361724381461,-0.2749711311525177,0.17080511549079988,0.041896455356709265,-0.34968594199340136,-0.006561144020136861,0.3134577221441964,0.14750189924867235,0.1775961586742211,0.018272828386660327,-0.33486563400090835,0.13100736670387753,0.1695951330829517,-0.477168401051215,0.24511661406975419,-0.02592171472338135,-0.1607362240023879,0.011589848118057532,-0.17461535595336822,-0.3991184067464647,0.31997241242866165,0.42331595361223495,-0.05561826519225826,0.06050175910065365,-0.07362763863820065,-0.344671405886502,0.24035006612841173,0.29474605827288686,0.012647274640532447,-0.3447294795213617,0.06721608021291398,0.028280615156318346,0.052266715758886105,-0.09796382299622429,-0.017348297154884826,-0.019664018776821293,0.3878535513265617,-0.09174926383893793,0.2706823728872589,-0.08806657297672406,0.0067697948762164,-0.0004127379068216828,-0.22570169744981775,-0.08061333808325678,-0.07609327979736111
L-M-CTr_x,0.646041290708745,-0.34434840670886796,0.15633082582623462,0.2385318611032321,-0.347113813228276,0.25393117020887196,0.16803350378250814,-0.156125104553476,0.22410717080100467,0.7866250856206427,-0.38286722164021075,-0.3828056356840577,0.36059003937962136,-0.2730480104391683,0.26768235323124506,0.49839926856179345,-0.33839635546659436,0.20387848318778548,0.16773176075036986,0.06644921954657332,0.2342757027800152,-0.20327236794785042,-0.17480802091372202,0.31969172160216436,0.7872732819867246,-0.09747242570524318,-0.3854136532559696,-0.06651843250713094,-0.10403686976251816,0.24980512458373194,1.0,-0.27405762244936244,-0.012197895944870845,0.5913352995451432,-0.014639470889052332,0.46773302749863266,-0.068745488159717,0.030671106521648762,0.5523657587530452,0.625015194292723,-0.5324594980731406,-0.9023256209234558,0.17755495185159523,0.031893130489969175,0.4778674429595876,0.44839472240308953,-0.12907703372964333,-0.5078639749824622,0.7339063539650061,-0.49057488210226274,-0.06879457773533983,0.4681826741556657,-0.13732429101987437,-0.024497315755604664,0.3272415484997837,0.11014383234937172,-0.2002771612571825,0.1145105187150397,-0.01727289322078981,-0.28648301940807047,0.8693950245334331,0.07148133005216982,0.11267047330670713,0.2467584290642219,0.015957964598058358,-0.22903433135974202,0.635706842128299,-0.38422705821404946,-0.014308603456660617,-0.019194554785817185,-0.08343820046682092,0.17311158266547697,-0.09661699668676452,-0.10059433368142498,0.14938452762563284,0.8258198579960006,-0.4293604482631953,0.3816802976768295,-0.07125027342882242,-0.085332512363653,0.18336879403432504,0.6438992830017877,-0.20163784259775894,-0.46763066216431987,0.2965075953794744,0.015617155127674939,0.13132176947394122,-0.19879109193952837,-0.052073015952252895,-0.197107983132948,0.6992326972802668,-0.1316244982813273,0.7496111282840399,-0.12955933949701182,-0.05491409851915399,-0.008569671805101802,-0.4242220043936311,0.015402834335533062,0.20764320445464013
L-M-CTr_y,-0.14580362261161076,0.2928319547847082,0.011780507792153611,-0.11002971104812734,0.2321395966399057,-0.24797173059584307,0.19455522048620438,-0.05199909246862302,-0.24878679009603835,-0.2713990008733544,0.46335606102372107,0.5343642372022402,0.02750423658223631,0.08909985462535469,-0.19889394660940574,0.05854833522939351,0.3666400734911515,-0.28788586766271057,0.09100252470854307,-0.12541430241524432,-0.24451367783442632,0.15991052815922677,-0.09282657233541408,-0.1113220197498444,-0.38576261924713084,-0.054709567278783684,0.3593669246338086,0.10778112306338238,-0.07784448746540189,-0.23618477071341035,-0.27405762244936244,1.0,-0.04117027630026998,-0.2413308206200248,0.2397495329385896,-0.22391966071282587,0.0659248722116545,0.2750406424696665,-0.30210996359206405,0.06107367433025229,0.7218069849586741,0.30391697727505707,-0.07966849076980378,0.3237215251077349,-0.2030009476240128,0.12703569373957593,-0.03426686284547369,0.26322174847714436,-0.13466932003485332,0.24403343196404714,-0.10421053773091682,0.011081886029666302,0.41543522949098366,-0.192446880682215,0.08556518020887495,0.30146782777612724,-0.25433724574153116,0.05838395733725329,0.12415368816501718,-0.20150808775862145,-0.2663498062414467,0.17573302195698026,-0.31588965336361696,0.035084064660406915,0.19833340338181052,-0.22018160413187202,-0.06384033557273412,0.41046540940065307,0.11719849544138475,-0.09849410860979284,0.14095436555851087,0.05660253639657985,0.08462329028509084,-0.030136637567268285,0.19737531089254298,-0.2605222095251732,0.7334571846421569,-0.29858654737312346,0.0527231237683759,0.058611890917989046,0.0810918572106244,0.05745183502526428,0.6155565082827952,0.32955083326186396,-0.2310842530323392,-0.08082478987449203,0.06452800232420411,0.1523833325073855,-0.08768655493111752,0.31440296347063384,0.10010467935366439,0.6238440355814272,-0.3432155998329039,0.07733440279887739,-0.062140656029530124,0.15469207295293785,-0.1265316712406171,0.07845982605591517,-0.4290991008535171
L-M-CTr_z,0.07276822255785578,0.06543996764382579,0.06270607445757237,0.11759671918289356,0.07458528225568888,-0.1001130673987456,0.12299656339837506,0.02758532517081772,0.12358140758054144,0.15608443021457893,-0.37498511776357285,0.047404721606532876,0.06548916808123911,0.10446084150443789,-0.06610989074587802,-0.1906843985848379,0.134818192877345,0.3518892218508509,-0.03473294434041445,0.18676965776211654,0.10402971489044836,0.06428335930718027,0.11807436212268917,0.1155901808889487,0.07643919376798192,0.0867091608447219,-0.043983308662802166,0.03230773031964211,0.1582607458570391,0.1303542730269226,-0.012197895944870845,-0.04117027630026998,1.0,0.3035454494028511,-0.18692750669693636,0.13779759825002053,0.15466180798224075,-0.22443330534647754,0.17586883774330928,0.0823723691530248,0.23682213752579168,0.08597539149210683,0.17445916039193837,-0.20732709233275187,0.18956301776672344,0.24638959275509462,0.10268511437645633,-0.437936102040304,-0.3338764804781143,0.40691600237970244,-0.6091979358858715,-0.14338807232706796,-0.09839788610298679,0.16676481668472046,-0.028334140241516793,-0.16054346649281662,0.04933797275477799,-0.0905071896973584,-0.0946386622164812,0.022417793012321257,-0.07803765137896888,-0.4811778420070779,-0.03598992434706403,-0.09813328854016379,-0.11214131422514388,0.06734085484543828,-0.25256726488145015,0.08532785515645594,0.05974747875468626,-0.2105848106482635,-0.04982652942155835,-0.1228580849671676,-0.24100233803556487,0.019436022910737965,-0.0922257195382936,-0.028995169672650846,0.20286498279419493,-0.030386395311951687,-0.2180160548311517,0.020880928727511607,-0.09546376783840291,-0.1389023216093752,-0.04579668778897328,0.3583789209401241,-0.1379204202170525,-0.03372437029793543,-0.10031607462425515,-0.20582815297915918,-0.033085691396744034,-0.09335089053046568,-0.018769345734559722,-0.07382090065388557,0.14394381879117285,-0.12667493901901686,-0.019706316137249092,-0.05926695403628333,-0.2605168300660811,-0.07322819085766875,-0.5038260100348344
L-M-FeTi_x,0.5221660342915013,-0.20745810930323685,0.12705640646450922,0.24020617938873945,-0.12282861791085835,-0.06058133067351628,0.15281706156663025,-0.12192952511500581,0.01421362265148554,0.6349410662464735,-0.3834678244743415,-0.05455718008702932,0.2682018014006101,-0.11100739720402744,-0.04795944047613112,0.2725538786282748,-0.2990294904075857,0.3882183558182836,0.08833844291959299,0.15613200440550354,0.3378314293140072,-0.19993157467482345,-0.12761730248714706,0.5043159342215943,0.6947272869963352,-0.21761661568041063,-0.18598685463432263,-0.07898749888794525,-0.006335856168728485,0.40215106867611267,0.5913352995451432,-0.2413308206200248,0.3035454494028511,1.0,-0.3283556738468472,0.7671636639166368,0.29052653055231076,-0.2584705343925568,0.8196647414521404,0.6747287887924387,-0.22553702225840358,-0.6300224620495228,0.5424626178692256,-0.22810490326034857,0.7934300760002223,0.5798395036428303,-0.031148402019032014,-0.5152198882630911,0.5142409706171425,-0.38870747490141444,-0.33339630942896953,0.2279163487127999,-0.20347352112867065,0.08981956508103912,0.31046167189336976,-0.0006527491760315089,-0.18646654839129653,0.09566849940853248,-0.1769542133165282,-0.3109851068528409,0.6242520586200724,-0.028016659931748747,0.021690812876112592,0.16703268491743226,-0.12780221566314012,-0.19779909080094674,0.35009793896840863,-0.402141003345202,0.057289371202842575,-0.13166081183715184,-0.14806509288568775,0.082868390247623,-0.21168202817186624,-0.2450058508552589,0.23955179174410546,0.650088624136524,-0.20424184722808747,0.2540733878338523,-0.18563088226843968,-0.18823363574942695,0.17631909148199834,0.4588317789122682,-0.0756872261302891,-0.3816208210630923,0.10903216704443824,-0.0689154075003766,0.12273420388410661,-0.318849123065149,-0.11407602401431675,-0.144657290304397,0.6544741395442815,-0.10487443807295403,0.6231804674920775,-0.2635399266506762,-0.09579603488151599,-0.018996257333298253,-0.5823198121626565,-0.06218108851276109,-0.26056418313275775
L-M-FeTi_y,-0.15641454128736718,-0.04224231345593517,0.011416097237758344,-0.1395681607331319,-0.19144617712638057,0.292293132782888,0.01376164431627516,-0.06302006391515941,0.25606039921548535,-0.0873088561086353,-0.07290858425032297,-0.11165087627759587,-0.05339606943821107,-0.1198094214233477,0.2939842973478967,-0.16990146529870245,0.3637356192785011,-0.32271271364438847,0.018064311406145808,-0.13679382208954707,-0.3766213833556829,-0.14297440128159428,0.02257854030815548,-0.4919905476675965,-0.18121877690698102,0.05063684318585332,-0.1358818801766109,-0.16273086668258624,-0.10476254856041486,-0.4756373149552349,-0.014639470889052332,0.2397495329385896,-0.18692750669693636,-0.3283556738468472,1.0,0.019834301178483123,-0.3170102295493149,0.9161858812970226,-0.029287406707102972,-0.18761710917650012,-0.08759616426317315,0.09062795845643139,-0.2797170839809783,0.9144707947878974,0.034868623544194566,-0.08428098178941575,-0.14064277045191406,-0.042387414598753975,-0.16694792676668796,0.21157931779685948,-0.003807680996695976,0.12108164424950925,0.33528304847555235,-0.3314941011872328,-0.11443242323825915,0.3247687484828224,-0.2116883724426247,-0.04427198550783287,0.41466117985786544,-0.02991341442984891,-0.1394951944412548,-0.2363532201357953,-0.20283223780454765,0.03479666966569978,0.4107779720496991,-0.16317632065970267,-0.07111556499455901,0.29473834560349604,-0.17629078514955424,-0.09943762906391601,0.23751041642918005,0.1482939909471483,0.11304256053885926,0.33529837799492546,-0.18490139494170887,-0.2017598055946296,-0.04839005162611576,0.005975312647365936,0.03400027327094516,0.3133517317750089,-0.027770918775711213,-0.16554099833607044,-0.09072182267179325,0.21283521607232694,-0.11760433243078622,0.06369194261838018,0.06923401254124217,0.0974726052044993,0.0334215836907023,0.01598382585565902,-0.1965030173814141,-0.04388296155482641,-0.08586404526582056,0.09444402026533283,-0.007813751083964458,0.1196042431140363,0.1021632109884195,0.1324692973534291,0.05032207322022206
L-M-FeTi_z,0.33519458553444675,-0.18984743059405565,0.0574258675788197,0.12976185459467854,-0.1372412168734157,0.047346206815523914,0.06166863406808689,-0.03728079751691207,0.07973862175465819,0.4485948310083421,-0.3111737363136325,-0.06172374186926017,0.14010114390559075,-0.07202059718092287,0.04475203084568747,0.14995315161660053,-0.1925814400730964,0.19019791309378767,0.04532643809110995,0.14139427554983472,0.26655901667118936,-0.29835970932025474,-0.07593316325979316,0.31245517005311507,0.4983772334568279,-0.23055546324292656,-0.20799735315118534,-0.18684170053590357,-2.6040047157205137e-05,0.2598058424651348,0.46773302749863266,-0.22391966071282587,0.13779759825002053,0.7671636639166368,0.019834301178483123,1.0,0.2159218725145083,0.05639447402028295,0.8787463382419135,0.4448476781566163,-0.34107269079196534,-0.4934752206620374,0.5124752811298751,0.08363853547412566,0.9678336777559635,0.40323699569431615,-0.08808547412096013,-0.35548899950746543,0.4405157713464246,-0.41138715646420343,-0.15500520356266212,0.20278392869745585,-0.15442280026386443,0.02200822119848215,0.19392260283980245,0.01743968833949153,-0.13355361685010106,0.07305910379136915,-0.0666756794039935,-0.21165345020409934,0.4494488246272308,-0.02885007381469418,0.015150546425387797,0.14733594167338565,-0.03953872072195148,-0.14482962027791849,0.25563233231593024,-0.33092962188655445,-0.02829873567537384,-0.10407408837544364,-0.06001431274163653,0.1389369292300911,-0.09900119619529882,-0.13400043743910894,0.1452848642226615,0.4485985699909443,-0.28925097214853107,0.19394455961490675,-0.10731280717864457,-0.09678288221034159,0.1584430876544515,0.2959885987592376,-0.14780603987844373,-0.400490212512756,-0.0005330056340383061,0.04583078865223404,0.23541102123476626,-0.24092214028260012,-0.006681402167336262,-0.0815134326877705,0.4592785165557958,-0.21506289786241206,0.4520477962612971,-0.232744246483462,-0.009700567333320614,0.09918679233315826,-0.40097422746566747,-0.10528706149260299,-0.15321427173538082
L-M-TaG_x,0.1053174427163698,-0.09955227144205109,0.24875002875519145,0.07399543515358188,0.06493203933723349,-0.2567935550498033,-0.06482742141790537,-0.053636867279346835,-0.18759800719957112,-0.0850588191633054,0.17286671513276114,0.23146790868564635,-0.023554194855787473,0.005749672352570325,-0.24714964292903116,0.13997475122788455,-0.1606486441154152,0.11008811107768511,0.09487589849561844,-0.12129134850016829,-0.0031264980431306905,0.23061813494452646,-0.11529818542023507,0.1842995529918358,-0.034933160968622035,-0.034263566601918385,0.18022870577573127,0.26641013008265885,-0.06710654194523236,0.09285288782796705,-0.068745488159717,0.0659248722116545,0.15466180798224075,0.29052653055231076,-0.3170102295493149,0.2159218725145083,1.0,-0.3065774859171706,0.0674004444013794,0.08602047721004144,0.2309445475207681,0.07397421559424402,0.8932484494370238,-0.24878538631948122,0.19797162717241643,0.021173947056025044,-0.053163032073382084,0.10595238392660006,0.0038289118783999465,-0.01215357449280319,-0.019732778298419573,-0.08886457881396305,-0.2946185437266432,0.3651996653241282,0.012417260229144312,-0.07087185709746452,-0.12798714310025613,0.20669297146069954,-0.2520877830321782,-0.1997035523775341,-0.04330287317978367,0.14881275871497107,0.045758417269648466,0.09480530934567978,-0.21497505304021003,-0.1745659862056207,-0.037632261587448965,-0.09027117496102223,0.21127471351898097,-0.0049024542942408995,-0.07005450160909853,-0.016525310738637656,-0.14646715074444402,-0.06980587867301327,0.14839837458017083,-0.00639710571782564,0.20697059708462384,-0.060393306240591284,-0.20648526673310058,-0.022128328703622767,0.026858676138165994,0.01776372924995016,0.15056311581064538,0.08344620250213353,-0.05156987308994901,-0.15489072422806552,-0.010287760255298973,-0.15950551863691986,-0.15500977910140232,0.09527868220466645,0.08189945112454128,0.17556703380460814,-0.06758958134273989,-0.22756058766706921,-0.12692786472175774,-0.054438644100834724,-0.023577946118196018,-0.01488807931506851,-0.09962976422925511
L-M-TaG_y,-0.10887081310216468,-0.030911608165442726,0.005694217824311083,-0.10510404603889106,-0.18821223819023428,0.27388135851243905,0.05928546223134324,-0.07374641902494537,0.2719258962106768,-0.020152176837519475,-0.128962991167285,-0.12430208986635873,-0.0023254676878369934,-0.1227643702227378,0.2916757070014359,-0.15235724188652897,0.38546501338019246,-0.33951511566543696,-0.004786443483099254,-0.13211517669214265,-0.392483862460624,-0.1553252069673345,0.06322606676716602,-0.5048779682444454,-0.10497073711167333,0.1009092336145877,-0.22938904142258745,-0.1699709795430756,-0.06957328422857646,-0.502297959040712,0.030671106521648762,0.2750406424696665,-0.22443330534647754,-0.2584705343925568,0.9161858812970226,0.05639447402028295,-0.3065774859171706,1.0,0.03827527203292794,-0.15101702702207154,-0.04004175251158687,0.049774873460788585,-0.24638241442539127,0.9783457587600429,0.09941800206163423,-0.04514291925759636,-0.15816295924525253,-0.10463118385620994,-0.15242545054592516,0.22060304644804068,-0.06248244672866255,0.16122340826035075,0.39513371769898736,-0.3967419299212634,-0.06992372582542217,0.3575220060441747,-0.26646982928944385,-0.05772166812478011,0.45738600061425944,-0.05103011924253967,-0.10146343036401026,-0.26299019488018377,-0.24638731949509662,0.03377323125353519,0.4531646138985118,-0.2029812092260059,-0.08610164939318542,0.247585027618532,-0.18198160361242766,-0.1426271767267501,0.1555797408408844,0.07376328237657305,0.04900805397271856,0.3003931976037785,-0.2266243920168001,-0.15826935140147855,-0.07049645349186974,0.04048007641649368,-0.020517482516622908,0.26744699038773573,-0.09595894704687023,-0.15156387276687813,-0.11975846918985104,0.20354243298941113,-0.05865231387275488,0.021965617463234794,0.012185281357649074,0.06293505935897917,0.01959828129314162,-0.04540657439965566,-0.1885534537948652,-0.046902116954286054,-0.03328538667421925,0.0888675943006736,-0.01982024912708831,0.05424992102760289,0.06061121797175709,0.1356158172396888,0.030562090921789034
L-M-TaG_z,0.4348957487954158,-0.26297283215167727,0.10269391349361967,0.18689841137685756,-0.20273209342863965,0.07470487365368042,0.08836552095616405,-0.11203669820568775,0.14132174156045135,0.6023938422848996,-0.48045757762582675,-0.17595602418978354,0.21051857377830993,-0.14405945457365998,0.07050054604953308,0.16519197764302873,-0.22260471047969352,0.3246225954890593,0.02638336335288279,0.16836068575679272,0.2673226054645192,-0.29057861946204994,-0.03690898055268173,0.34030436658570173,0.6579227512125817,-0.11388141522180739,-0.3040272486903558,-0.1648932831448652,0.03483631165413523,0.28225396838550937,0.5523657587530452,-0.30210996359206405,0.17586883774330928,0.8196647414521404,-0.029287406707102972,0.8787463382419135,0.0674004444013794,0.03827527203292794,1.0,0.4883769639445588,-0.39889759324738644,-0.597893863430024,0.4017282104890451,0.057442242735835654,0.9323079660677129,0.4495049355486952,-0.0472717721218072,-0.527724245884426,0.4460892074666768,-0.39474641806141675,-0.27587541365433194,0.18063722313848216,-0.15257716590216056,-0.0019133027051485545,0.21863753870776234,0.0057962442270167005,-0.15110460130089315,0.020896925080555323,-0.034166044025980585,-0.16137888794915733,0.529518107333956,-0.16132542383061857,0.007341790883566219,0.10867144734288628,-0.026084698381573276,-0.12854888408365706,0.2514212495848756,-0.40868643070945765,0.006754993554356703,-0.1382269160529677,-0.11438595990253957,0.08797309375766657,-0.17671699746531394,-0.1703515922192068,0.14208408448527365,0.5687553313690897,-0.35155403128617985,0.3015433763459964,-0.15818697779004584,-0.1436192804689571,0.14653541466479714,0.30416443799776816,-0.2622337408599816,-0.3809962077260469,0.10369928298887707,-0.036424850146861365,0.12183444067136291,-0.342931057693437,-0.07933770758768274,-0.22576867266237946,0.47894856674748576,-0.3179503441730526,0.5936259196223608,-0.2821855589693335,-0.08443797375353773,-0.04024481645788101,-0.4547002531620953,-0.06859600927709332,-0.15526070554092047
